id,sensorId,observationDate,julianDateUTC,verticalPosition,significantWaveHeight,dominantWavePeriod,averageWavePeriod,meanWaveDirection,swellHeight,swellPeriod,swellDirection,windWaveHeight,windWavePeriod,windWaveDirection,frequencyBands,qualityFlag,maxWaveHeight,maxWavePeriod,max10thPercentileHeight
399338,2366,2023-06-22 15:20:00.000,2023173.138888,0.25,2.454,10.15,9.41,15.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3.779,12.54,3.119
399342,2366,2023-06-22 15:50:00.000,2023173.159722,0.25,2.312,9.41,8.84,337.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3.589,11.40,2.939
399451,2366,2023-06-23 02:50:00.000,2023173.618055,0.25,2.092,9.19,9.05,30.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3.256,11.40,2.659
399491,2366,2023-06-23 06:50:00.000,2023173.784722,0.25,1.825,7.73,8.00,25.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.891,13.11,2.321
399501,2366,2023-06-23 07:50:00.000,2023173.826388,0.25,2.046,10.61,9.73,29.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3.136,13.68,2.601
399507,2366,2023-06-23 08:20:00.000,2023173.847222,0.25,1.936,10.42,9.57,40.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.974,11.40,2.462
399516,2366,2023-06-23 09:20:00.000,2023173.888888,0.25,1.829,9.57,9.12,350.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.834,11.40,2.325
399524,2366,2023-06-23 10:20:00.000,2023173.930555,0.25,1.796,10.06,8.91,54.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.768,11.40,2.283
399526,2366,2023-06-23 10:50:00.000,2023173.951388,0.25,1.641,8.91,8.52,5.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.563,10.83,2.087
399531,2366,2023-06-23 11:20:00.000,2023173.972222,0.25,1.840,9.49,9.05,26.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.855,11.97,2.340
399288,2366,2023-06-22 10:20:00.000,2023172.930555,0.25,2.235,7.94,9.89,323.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3.531,11.97,2.842
399298,2366,2023-06-22 11:20:00.000,2023172.972222,0.25,1.982,10.42,9.81,315.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3.045,12.54,2.520
399302,2366,2023-06-22 11:50:00.000,2023172.993055,0.25,1.775,7.78,9.12,342.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.809,10.83,2.256
399332,2366,2023-06-22 14:50:00.000,2023173.118055,0.25,2.468,9.98,9.73,260.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3.808,11.97,3.137
399351,2366,2023-06-22 16:50:00.000,2023173.201388,0.25,2.157,9.41,8.58,340.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3.349,11.40,2.742
399357,2366,2023-06-22 17:20:00.000,2023173.222222,0.25,2.201,9.49,9.57,304.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3.413,11.40,2.798
399361,2366,2023-06-22 17:50:00.000,2023173.243055,0.25,1.932,8.71,8.91,297.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3.023,10.83,2.456
399367,2366,2023-06-22 18:20:00.000,2023173.263888,0.25,1.842,9.65,9.05,349.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.853,11.97,2.342
399371,2366,2023-06-22 18:50:00.000,2023173.284722,0.25,2.349,7.73,9.89,299.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3.720,12.54,2.986
399377,2366,2023-06-22 19:20:00.000,2023173.305555,0.25,2.306,10.33,9.12,315.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3.546,11.40,2.932
399391,2366,2023-06-22 20:50:00.000,2023173.368055,0.25,2.105,9.34,9.27,272.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3.270,12.54,2.676
399411,2366,2023-06-22 22:50:00.000,2023173.451388,0.25,2.295,8.34,9.81,345.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3.607,11.97,2.918
399417,2366,2023-06-22 23:20:00.000,2023173.472222,0.25,2.157,10.06,9.81,356.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3.326,11.40,2.743
399421,2366,2023-06-22 23:50:00.000,2023173.493055,0.25,2.227,9.81,8.91,42.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3.442,11.40,2.831
399427,2366,2023-06-23 00:20:00.000,2023173.513888,0.25,2.338,9.27,9.34,39.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3.636,11.97,2.972
399431,2366,2023-06-23 00:50:00.000,2023173.534722,0.25,2.463,10.06,9.57,344.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3.798,11.40,3.132
399437,2366,2023-06-23 01:20:00.000,2023173.555555,0.25,2.435,10.42,9.98,322.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3.741,12.54,3.096
399440,2366,2023-06-23 01:50:00.000,2023173.576388,0.25,2.044,10.15,9.27,46.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3.149,13.11,2.599
399445,2366,2023-06-23 02:20:00.000,2023173.597222,0.25,2.129,9.34,8.58,16.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3.308,10.83,2.707
399457,2366,2023-06-23 03:20:00.000,2023173.638888,0.25,1.946,9.34,9.27,35.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3.023,11.40,2.474
399460,2366,2023-06-23 03:50:00.000,2023173.659722,0.25,2.388,9.81,9.27,33.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3.691,11.97,3.036
399481,2366,2023-06-23 05:50:00.000,2023173.743055,0.25,1.932,10.15,9.27,56.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.975,11.97,2.456
399534,2366,2023-06-23 11:50:00.000,2023173.993055,0.25,1.600,10.06,8.91,37.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.466,11.40,2.034
399539,2366,2023-06-23 12:20:00.000,2023174.013888,0.25,1.575,9.19,8.78,356.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.451,11.40,2.002
399542,2366,2023-06-23 12:50:00.000,2023174.034722,0.25,1.719,9.57,7.08,40.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.664,10.83,2.185
399547,2366,2023-06-23 13:20:00.000,2023174.055555,0.25,1.591,9.57,8.84,20.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.465,11.40,2.022
399550,2366,2023-06-23 13:50:00.000,2023174.076388,0.25,1.657,9.98,8.98,31.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.557,12.54,2.106
399555,2366,2023-06-23 14:20:00.000,2023174.097222,0.25,1.742,9.73,9.19,40.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.694,11.40,2.214
399558,2366,2023-06-23 14:50:00.000,2023174.118055,0.25,1.743,9.12,8.52,33.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.714,11.97,2.215
399563,2366,2023-06-23 15:20:00.000,2023174.138888,0.25,1.415,6.91,7.94,5.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.266,10.83,1.799
399566,2366,2023-06-23 15:50:00.000,2023174.159722,0.25,1.619,9.27,8.58,21.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.517,11.40,2.058
399467,2366,2023-06-23 04:20:00.000,2023173.680555,0.25,1.927,10.15,9.05,347.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.969,12.54,2.450
399471,2366,2023-06-23 04:50:00.000,2023173.701388,0.25,2.048,9.98,9.34,48.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3.161,11.40,2.604
399477,2366,2023-06-23 05:20:00.000,2023173.722222,0.25,1.945,9.05,8.52,88.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3.032,12.54,2.473
399487,2366,2023-06-23 06:20:00.000,2023173.763888,0.25,1.863,9.89,8.52,47.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.877,11.97,2.368
399497,2366,2023-06-23 07:20:00.000,2023173.805555,0.25,1.790,8.22,9.05,48.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.818,12.54,2.276
411525,2366,2023-08-18 01:50:00.000,2023229.576388,0.25,0.652,7.12,6.63,343.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.041,8.55,0.828
411531,2366,2023-08-18 02:20:00.000,2023229.597222,0.25,0.642,7.48,6.83,350.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.021,10.83,0.817
411535,2366,2023-08-18 02:50:00.000,2023229.618055,0.25,0.593,7.12,6.95,341.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.947,8.55,0.754
411541,2366,2023-08-18 03:20:00.000,2023229.638888,0.25,0.612,6.91,6.87,353.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.980,9.12,0.778
411544,2366,2023-08-18 03:50:00.000,2023229.659722,0.25,0.585,6.60,6.41,344.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.942,10.83,0.744
411550,2366,2023-08-18 04:20:00.000,2023229.680555,0.25,0.615,6.05,6.56,354.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.997,8.55,0.782
411553,2366,2023-08-18 04:50:00.000,2023229.701388,0.25,0.532,7.73,7.08,349.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.842,9.69,0.676
411559,2366,2023-08-18 05:20:00.000,2023229.722222,0.25,0.532,7.16,6.71,353.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.849,11.40,0.676
411562,2366,2023-08-18 05:50:00.000,2023229.743055,0.25,0.486,6.83,6.63,325.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.779,10.83,0.618
411568,2366,2023-08-18 06:20:00.000,2023229.763888,0.25,0.494,5.93,6.02,356.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.803,9.69,0.628
411571,2366,2023-08-18 06:50:00.000,2023229.784722,0.25,0.484,8.22,6.31,340.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.762,10.26,0.616
411581,2366,2023-08-18 07:50:00.000,2023229.826388,0.25,0.461,5.93,6.21,11.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.749,9.69,0.586
411587,2366,2023-08-18 08:20:00.000,2023229.847222,0.25,0.465,5.87,6.34,334.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.756,10.26,0.591
411591,2366,2023-08-18 08:50:00.000,2023229.868055,0.25,0.433,5.87,6.08,349.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.705,9.12,0.551
411599,2366,2023-08-18 09:20:00.000,2023229.888888,0.25,0.384,6.56,6.79,357.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.618,9.12,0.488
411600,2366,2023-08-18 09:50:00.000,2023229.909722,0.25,0.000,0.00,0.00,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.000,0.00,0.000
411608,2366,2023-08-18 10:20:00.000,2023229.930555,0.25,0.000,0.00,0.00,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.000,0.00,0.000
411609,2366,2023-08-18 10:50:00.000,2023229.951388,0.25,0.000,0.00,0.00,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.000,0.00,0.000
411617,2366,2023-08-18 11:20:00.000,2023229.972222,0.25,0.000,0.00,0.00,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.000,0.00,0.000
411618,2366,2023-08-18 11:50:00.000,2023229.993055,0.25,0.414,6.24,6.08,334.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.669,10.83,0.526
411624,2366,2023-08-18 12:20:00.000,2023230.013888,0.25,0.433,8.00,7.53,351.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.683,11.40,0.550
411627,2366,2023-08-18 12:50:00.000,2023230.034722,0.25,0.440,6.67,6.83,350.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.708,10.83,0.560
411633,2366,2023-08-18 13:20:00.000,2023230.055555,0.25,0.405,5.96,5.53,348.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.657,13.11,0.514
411636,2366,2023-08-18 13:50:00.000,2023230.076388,0.25,0.387,7.25,7.63,347.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.617,11.97,0.492
411642,2366,2023-08-18 14:20:00.000,2023230.097222,0.25,0.407,6.91,5.59,16.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.652,13.11,0.518
411651,2366,2023-08-18 15:20:00.000,2023230.138888,0.25,0.417,6.56,7.16,5.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.671,11.40,0.530
411661,2366,2023-08-18 16:20:00.000,2023230.180555,0.25,0.347,7.30,6.67,40.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.553,8.55,0.441
411663,2366,2023-08-18 16:50:00.000,2023230.201388,0.25,0.395,6.79,7.16,62.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.633,9.69,0.502
411669,2366,2023-08-18 17:20:00.000,2023230.222222,0.25,0.420,2.72,6.71,42.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.731,10.26,0.534
411681,2366,2023-08-18 18:50:00.000,2023230.284722,0.25,0.459,10.52,2.85,39.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.704,9.69,0.583
411687,2366,2023-08-18 19:20:00.000,2023230.305555,0.25,0.489,3.27,3.26,37.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.839,6.27,0.622
411717,2366,2023-08-18 22:50:00.000,2023230.451388,0.25,0.511,3.43,3.45,301.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.872,9.12,0.649
411763,2366,2023-08-19 03:20:00.000,2023230.638888,0.25,0.422,12.29,3.60,337.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.636,12.54,0.536
411767,2366,2023-08-19 03:50:00.000,2023230.659722,0.25,0.434,10.24,10.24,117.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.667,10.26,0.551
411803,2366,2023-08-19 07:20:00.000,2023230.805555,0.25,0.332,7.03,6.45,354.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.531,7.41,0.422
411807,2366,2023-08-19 07:50:00.000,2023230.826388,0.25,0.378,9.27,8.84,135.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.588,9.12,0.481
411813,2366,2023-08-19 08:20:00.000,2023230.847222,0.25,0.376,9.19,6.95,352.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.584,7.41,0.477
411817,2366,2023-08-19 08:50:00.000,2023230.868055,0.25,0.386,8.52,7.84,187.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.605,8.55,0.490
411823,2366,2023-08-19 09:20:00.000,2023230.888888,0.25,0.377,7.94,10.24,194.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.596,11.40,0.480
411833,2366,2023-08-19 10:20:00.000,2023230.930555,0.25,0.326,6.52,6.28,313.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.525,8.55,0.415
411837,2366,2023-08-19 10:50:00.000,2023230.951388,0.25,0.392,9.89,10.24,42.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.605,10.26,0.498
411843,2366,2023-08-19 11:20:00.000,2023230.972222,0.25,0.353,10.24,7.21,40.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.543,9.69,0.448
411847,2366,2023-08-19 11:50:00.000,2023230.993055,0.25,0.000,0.00,0.00,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.000,0.00,0.000
411853,2366,2023-08-19 12:20:00.000,2023231.013888,0.25,0.000,0.00,0.00,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.000,0.00,0.000
411857,2366,2023-08-19 12:50:00.000,2023231.034722,0.25,0.365,10.06,10.15,17.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.563,11.40,0.464
411863,2366,2023-08-19 13:20:00.000,2023231.055555,0.25,0.000,0.00,0.00,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.000,0.00,0.000
411867,2366,2023-08-19 13:50:00.000,2023231.076388,0.25,0.321,10.06,7.12,18.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.494,9.69,0.408
411873,2366,2023-08-19 14:20:00.000,2023231.097222,0.25,0.322,7.03,7.16,59.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.515,8.55,0.410
411877,2366,2023-08-19 14:50:00.000,2023231.118055,0.25,0.343,10.24,6.83,330.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.528,7.98,0.436
411255,2366,2023-08-16 20:50:00.000,2023228.368055,0.25,0.688,3.84,3.87,331.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.163,8.55,0.874
458349,2366,2024-05-13 07:20:00.000,2024133.805555,0.25,0.250,6.18,5.96,338.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.404,7.41,0.317
458351,2366,2024-05-13 07:50:00.000,2024133.826388,0.25,0.284,10.15,9.65,312.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.438,9.12,0.362
458354,2366,2024-05-13 08:20:00.000,2024133.847222,0.25,0.272,12.69,6.63,10.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.409,9.69,0.346
458356,2366,2024-05-13 08:50:00.000,2024133.868055,0.25,0.262,11.12,7.30,311.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.399,10.26,0.333
458359,2366,2024-05-13 09:20:00.000,2024133.888888,0.25,0.231,6.24,6.41,90.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.374,8.55,0.294
458361,2366,2024-05-13 09:50:00.000,2024133.909722,0.25,0.212,5.84,6.31,8.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.345,9.12,0.269
458364,2366,2024-05-13 10:20:00.000,2024133.930555,0.25,0.241,7.39,9.98,334.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.384,9.69,0.307
458366,2366,2024-05-13 10:50:00.000,2024133.951388,0.25,0.246,10.61,10.42,54.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.377,11.97,0.312
458369,2366,2024-05-13 11:20:00.000,2024133.972222,0.25,0.280,9.81,10.06,344.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.434,11.97,0.357
458371,2366,2024-05-13 11:50:00.000,2024133.993055,0.25,0.276,11.23,10.71,356.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.421,11.97,0.351
458375,2366,2024-05-13 12:20:00.000,2024134.013888,0.25,0.000,0.00,0.00,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.000,0.00,0.000
458376,2366,2024-05-13 12:50:00.000,2024134.034722,0.25,0.306,11.91,10.42,356.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.463,13.11,0.389
458380,2366,2024-05-13 13:20:00.000,2024134.055555,0.25,0.000,0.00,0.00,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.000,0.00,0.000
458381,2366,2024-05-13 13:50:00.000,2024134.076388,0.25,0.319,7.94,10.61,28.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.504,13.11,0.406
458384,2366,2024-05-13 14:20:00.000,2024134.097222,0.25,0.267,9.34,8.98,356.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.416,11.40,0.340
458399,2366,2024-05-13 17:20:00.000,2024134.222222,0.25,0.287,3.51,3.55,330.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.490,7.98,0.365
458401,2366,2024-05-13 17:50:00.000,2024134.243055,0.25,0.278,3.57,3.41,331.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.472,7.98,0.353
458404,2366,2024-05-13 18:20:00.000,2024134.263888,0.25,0.350,10.52,10.61,341.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.537,10.83,0.445
458406,2366,2024-05-13 18:50:00.000,2024134.284722,0.25,0.289,6.87,3.54,329.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.463,9.69,0.367
458409,2366,2024-05-13 19:20:00.000,2024134.305555,0.25,0.272,9.12,3.49,329.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.424,9.12,0.346
458411,2366,2024-05-13 19:50:00.000,2024134.326388,0.25,0.273,3.57,3.54,308.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.464,7.98,0.346
458394,2366,2024-05-13 16:20:00.000,2024134.180555,0.25,0.296,8.46,10.15,322.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.465,10.83,0.376
458414,2366,2024-05-13 20:20:00.000,2024134.347222,0.25,0.299,11.23,9.81,315.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.455,13.11,0.380
458416,2366,2024-05-13 20:50:00.000,2024134.368055,0.25,0.318,10.71,10.42,82.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.487,10.83,0.404
458444,2366,2024-05-14 02:20:00.000,2024134.597222,0.25,0.277,11.79,6.91,329.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.420,10.26,0.353
458469,2366,2024-05-14 07:20:00.000,2024134.805555,0.25,0.380,10.61,11.45,94.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.583,11.97,0.484
458481,2366,2024-05-14 09:50:00.000,2024134.909722,0.25,0.310,11.01,9.81,315.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.473,10.26,0.394
458506,2366,2024-05-14 14:50:00.000,2024135.118055,0.25,0.303,10.71,10.33,7.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.463,11.40,0.385
458511,2366,2024-05-14 15:50:00.000,2024135.159722,0.25,0.376,10.52,3.01,239.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.577,10.26,0.478
458514,2366,2024-05-14 16:20:00.000,2024135.180555,0.25,0.349,3.09,3.06,322.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.601,7.41,0.443
458519,2366,2024-05-14 17:20:00.000,2024135.222222,0.25,0.388,3.32,3.35,37.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.664,6.27,0.493
458549,2366,2024-05-14 23:20:00.000,2024135.472222,0.25,0.475,3.29,3.21,5.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.815,6.27,0.604
458551,2366,2024-05-14 23:50:00.000,2024135.493055,0.25,0.519,10.33,3.30,35.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.799,7.98,0.660
458556,2366,2024-05-15 00:50:00.000,2024135.534722,0.25,0.569,3.85,3.77,26.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.961,9.12,0.723
458559,2366,2024-05-15 01:20:00.000,2024135.555555,0.25,0.641,3.78,3.88,36.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.086,7.98,0.815
458564,2366,2024-05-15 02:20:00.000,2024135.597222,0.25,0.765,4.20,4.13,14.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.283,7.98,0.972
458589,2366,2024-05-15 07:20:00.000,2024135.805555,0.25,1.454,5.08,5.64,328.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.398,7.41,1.849
458599,2366,2024-05-15 09:20:00.000,2024135.888888,0.25,1.783,6.91,6.60,36.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.855,8.55,2.266
458601,2366,2024-05-15 09:50:00.000,2024135.909722,0.25,1.840,7.03,6.83,54.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.941,7.98,2.339
458616,2366,2024-05-15 12:50:00.000,2024136.034722,0.25,3.070,8.40,8.52,30.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,4.822,10.26,3.903
458621,2366,2024-05-15 13:50:00.000,2024136.076388,0.25,3.510,8.58,8.78,18.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,5.501,11.40,4.463
458626,2366,2024-05-15 14:50:00.000,2024136.118055,0.25,3.247,9.34,8.71,11.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,5.045,11.40,4.128
458629,2366,2024-05-15 15:20:00.000,2024136.138888,0.25,3.302,9.05,8.84,14.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,5.148,11.40,4.198
458634,2366,2024-05-15 16:20:00.000,2024136.180555,0.25,2.953,7.89,8.52,8.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,4.668,11.40,3.755
458554,2366,2024-05-15 00:20:00.000,2024135.513888,0.25,0.535,3.63,3.57,40.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.909,5.70,0.680
458561,2366,2024-05-15 01:50:00.000,2024135.576388,0.25,0.769,3.93,4.01,7.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.298,7.98,0.978
458566,2366,2024-05-15 02:50:00.000,2024135.618055,0.25,0.896,4.46,4.39,12.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.496,7.98,1.139
458569,2366,2024-05-15 03:20:00.000,2024135.638888,0.25,0.932,4.34,4.56,10.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.558,5.70,1.185
458571,2366,2024-05-15 03:50:00.000,2024135.659722,0.25,0.932,4.99,4.51,18.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.540,6.84,1.185
458574,2366,2024-05-15 04:20:00.000,2024135.680555,0.25,1.003,4.75,5.01,24.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.663,6.84,1.274
458576,2366,2024-05-15 04:50:00.000,2024135.701388,0.25,0.989,5.48,5.21,21.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.619,6.84,1.257
458579,2366,2024-05-15 05:20:00.000,2024135.722222,0.25,1.112,5.05,5.17,16.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.835,6.84,1.414
458581,2366,2024-05-15 05:50:00.000,2024135.743055,0.25,1.172,5.12,4.99,26.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.931,7.41,1.490
458584,2366,2024-05-15 06:20:00.000,2024135.763888,0.25,1.286,5.38,5.12,34.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.109,7.41,1.635
458586,2366,2024-05-15 06:50:00.000,2024135.784722,0.25,1.334,5.59,5.28,29.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.180,6.84,1.696
458591,2366,2024-05-15 07:50:00.000,2024135.826388,0.25,1.542,5.99,5.59,22.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.504,7.98,1.961
458594,2366,2024-05-15 08:20:00.000,2024135.847222,0.25,1.599,6.11,6.08,21.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.590,7.98,2.032
