id,sensorId,observationDate,julianDateUTC,verticalPosition,significantWaveHeight,dominantWavePeriod,averageWavePeriod,meanWaveDirection,swellHeight,swellPeriod,swellDirection,windWaveHeight,windWavePeriod,windWaveDirection,frequencyBands,qualityFlag,maxWaveHeight,maxWavePeriod,max10thPercentileHeight
436557,3087,2023-12-07 15:30:13.000,2023341.145984,0.50,0.410,2.85,NULL,341.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.710,5.86,0.521
436581,3087,2023-12-07 18:30:13.000,2023341.270984,0.50,0.498,3.21,NULL,4.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.859,5.27,0.633
436584,3087,2023-12-07 19:00:13.000,2023341.291817,0.50,0.431,3.13,NULL,351.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.746,5.27,0.548
436589,3087,2023-12-07 19:30:13.000,2023341.312650,0.50,0.383,3.27,NULL,11.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.662,6.45,0.487
436590,3087,2023-12-07 20:00:13.000,2023341.333484,0.50,0.378,3.32,NULL,6.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.648,5.86,0.481
436605,3087,2023-12-07 23:00:13.000,2023341.458484,0.50,0.389,3.88,NULL,137.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.658,5.86,0.495
436614,3087,2023-12-08 00:30:13.000,2023341.520984,0.50,0.263,3.81,NULL,294.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.389,10.55,0.334
436615,3087,2023-12-08 01:00:13.000,2023341.541817,0.50,0.210,3.88,NULL,119.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.357,8.20,0.267
436619,3087,2023-12-08 01:30:13.000,2023341.562650,0.50,0.249,3.97,NULL,229.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.378,10.55,0.317
436620,3087,2023-12-08 02:00:13.000,2023341.583484,0.50,0.232,3.83,NULL,279.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.395,7.62,0.295
436624,3087,2023-12-08 02:30:13.000,2023341.604317,0.50,0.257,3.82,NULL,129.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.397,8.20,0.327
436625,3087,2023-12-08 03:00:13.000,2023341.625150,0.50,0.406,3.92,NULL,16.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.694,5.86,0.516
436630,3087,2023-12-08 03:30:13.000,2023341.645984,0.50,0.347,3.53,NULL,31.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.593,5.86,0.441
436631,3087,2023-12-08 04:00:13.000,2023341.666817,0.50,0.256,3.91,NULL,79.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.441,6.45,0.326
436635,3087,2023-12-08 04:30:13.000,2023341.687650,0.50,0.249,3.99,NULL,134.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.419,9.38,0.316
436636,3087,2023-12-08 05:00:13.000,2023341.708484,0.50,0.377,3.34,NULL,320.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.642,6.45,0.480
436645,3087,2023-12-08 06:30:13.000,2023341.770984,0.50,0.381,3.29,NULL,28.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.656,5.86,0.484
436650,3087,2023-12-08 07:30:13.000,2023341.812650,0.50,0.301,3.27,NULL,333.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.517,5.27,0.382
436651,3087,2023-12-08 08:00:13.000,2023341.833484,0.50,0.298,2.90,NULL,280.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.510,6.45,0.379
436655,3087,2023-12-08 08:30:13.000,2023341.854317,0.50,0.302,3.04,NULL,311.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.524,6.45,0.384
436656,3087,2023-12-08 09:00:13.000,2023341.875150,0.50,0.272,2.93,NULL,139.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.470,7.62,0.346
436660,3087,2023-12-08 09:30:13.000,2023341.895984,0.50,0.240,3.13,NULL,47.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.415,6.45,0.306
436661,3087,2023-12-08 10:00:13.000,2023341.916817,0.50,0.197,2.68,NULL,212.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.340,7.03,0.250
436665,3087,2023-12-08 10:30:13.000,2023341.937650,0.50,0.187,2.81,NULL,245.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.323,7.62,0.238
436704,3087,2023-12-08 12:00:13.000,2023342.000150,0.50,0.204,3.81,NULL,229.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.359,7.03,0.260
436709,3087,2023-12-08 12:30:13.000,2023342.020984,0.50,0.259,2.03,NULL,135.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.461,5.27,0.329
436711,3087,2023-12-08 13:00:13.000,2023342.041817,0.50,0.284,2.21,NULL,300.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.503,5.86,0.361
436716,3087,2023-12-08 13:30:13.000,2023342.062650,0.50,0.283,2.41,NULL,30.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.498,5.86,0.360
436725,3087,2023-12-08 15:00:13.000,2023342.125150,0.50,0.264,3.32,NULL,251.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.454,8.79,0.336
436737,3087,2023-12-08 16:30:13.000,2023342.187650,0.50,0.401,3.33,NULL,342.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.687,4.69,0.510
436739,3087,2023-12-08 17:00:13.000,2023342.208484,0.50,0.348,3.17,NULL,319.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.596,5.86,0.442
436744,3087,2023-12-08 17:30:13.000,2023342.229317,0.50,0.306,3.32,NULL,108.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.462,11.72,0.389
436746,3087,2023-12-08 18:00:13.000,2023342.250150,0.50,0.334,11.32,NULL,158.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.510,12.30,0.425
436751,3087,2023-12-08 18:30:13.000,2023342.270984,0.50,0.465,3.02,NULL,357.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.811,5.27,0.591
436753,3087,2023-12-08 19:00:13.000,2023342.291817,0.50,0.436,3.27,NULL,312.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.747,4.69,0.554
436758,3087,2023-12-08 19:30:13.000,2023342.312650,0.50,0.399,3.20,NULL,260.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.693,5.27,0.507
436537,3087,2023-12-07 13:00:13.000,2023341.041817,0.50,0.192,3.77,NULL,54.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.316,7.03,0.244
436560,3087,2023-12-07 16:00:13.000,2023341.166817,0.50,0.405,2.64,NULL,303.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.703,6.45,0.515
436566,3087,2023-12-07 16:30:13.000,2023341.187650,0.50,0.352,2.82,NULL,290.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.613,5.86,0.448
436568,3087,2023-12-07 17:00:13.000,2023341.208484,0.50,0.357,2.86,NULL,286.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.623,6.45,0.454
436594,3087,2023-12-07 20:30:13.000,2023341.354317,0.50,0.380,12.77,NULL,168.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.561,12.30,0.483
436595,3087,2023-12-07 21:00:13.000,2023341.375150,0.50,0.371,3.54,NULL,14.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.633,12.89,0.471
436599,3087,2023-12-07 21:30:13.000,2023341.395984,0.50,0.353,3.48,NULL,39.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.600,13.48,0.448
436600,3087,2023-12-07 22:00:13.000,2023341.416817,0.50,0.297,3.70,NULL,58.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.504,8.20,0.377
436604,3087,2023-12-07 22:30:13.000,2023341.437650,0.50,0.331,3.54,NULL,316.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.567,6.45,0.421
436609,3087,2023-12-07 23:30:13.000,2023341.479317,0.50,0.386,3.68,NULL,333.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.659,7.62,0.491
436610,3087,2023-12-08 00:00:13.000,2023341.500150,0.50,0.286,3.85,NULL,20.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.484,8.20,0.364
436640,3087,2023-12-08 05:30:13.000,2023341.729317,0.50,0.385,3.70,NULL,300.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.655,5.27,0.489
436646,3087,2023-12-08 07:00:13.000,2023341.791817,0.50,0.346,3.34,NULL,356.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.593,5.86,0.440
436641,3087,2023-12-08 06:00:13.000,2023341.750150,0.50,0.348,3.18,NULL,44.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.601,5.27,0.442
436699,3087,2023-12-08 11:00:13.000,2023341.958484,0.50,0.171,3.00,NULL,188.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.298,6.45,0.218
436702,3087,2023-12-08 11:30:13.000,2023341.979317,0.50,0.182,3.10,NULL,274.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.310,6.45,0.231
436718,3087,2023-12-08 14:00:13.000,2023342.083484,0.50,0.286,2.56,NULL,199.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.497,5.86,0.364
436723,3087,2023-12-08 14:30:13.000,2023342.104317,0.50,0.254,3.44,NULL,96.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.433,6.45,0.323
436730,3087,2023-12-08 15:30:13.000,2023342.145984,0.50,0.476,3.01,NULL,350.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.823,4.69,0.605
436732,3087,2023-12-08 16:00:13.000,2023342.166817,0.50,0.461,2.94,NULL,313.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.797,5.86,0.586
436765,3087,2023-12-08 20:30:13.000,2023342.354317,0.50,0.275,3.53,NULL,261.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.470,5.86,0.349
436781,3087,2023-12-08 23:00:13.000,2023342.458484,0.50,0.220,3.45,NULL,154.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.376,5.86,0.280
436795,3087,2023-12-09 01:00:13.000,2023342.541817,0.50,0.208,3.32,NULL,95.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.357,7.03,0.265
436816,3087,2023-12-09 04:00:13.000,2023342.666817,0.50,0.183,2.04,NULL,3.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.327,6.45,0.233
436821,3087,2023-12-09 04:30:13.000,2023342.687650,0.50,0.225,2.09,NULL,199.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.401,5.86,0.286
436827,3087,2023-12-09 05:00:13.000,2023342.708484,0.50,0.159,2.08,NULL,332.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.282,5.27,0.202
436828,3087,2023-12-09 05:30:13.000,2023342.729317,0.50,0.171,2.06,NULL,341.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.259,9.38,0.218
436829,3087,2023-12-09 06:00:13.000,2023342.750150,0.50,0.226,12.77,NULL,146.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.336,13.48,0.287
436760,3087,2023-12-08 20:00:13.000,2023342.333484,0.50,0.388,3.33,NULL,254.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.664,4.69,0.494
436767,3087,2023-12-08 21:00:13.000,2023342.375150,0.50,0.259,3.55,NULL,245.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.443,6.45,0.330
436772,3087,2023-12-08 21:30:13.000,2023342.395984,0.50,0.249,3.54,NULL,285.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.390,7.03,0.316
436774,3087,2023-12-08 22:00:13.000,2023342.416817,0.50,0.233,3.42,NULL,279.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.352,8.20,0.297
436779,3087,2023-12-08 22:30:13.000,2023342.437650,0.50,0.239,3.53,NULL,354.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.409,4.69,0.304
436786,3087,2023-12-08 23:30:13.000,2023342.479317,0.50,0.189,3.33,NULL,227.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.327,5.86,0.241
436788,3087,2023-12-09 00:00:13.000,2023342.500150,0.50,0.188,3.37,NULL,99.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.322,7.62,0.239
436793,3087,2023-12-09 00:30:13.000,2023342.520984,0.50,0.248,3.17,NULL,238.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.375,11.72,0.315
436800,3087,2023-12-09 01:30:13.000,2023342.562650,0.50,0.170,3.16,NULL,242.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.292,4.69,0.216
436802,3087,2023-12-09 02:00:13.000,2023342.583484,0.50,0.170,3.22,NULL,36.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.292,6.45,0.216
436807,3087,2023-12-09 02:30:13.000,2023342.604317,0.50,0.161,3.21,NULL,141.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.278,5.27,0.205
436809,3087,2023-12-09 03:00:13.000,2023342.625150,0.50,0.163,3.11,NULL,271.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.281,7.03,0.207
436814,3087,2023-12-09 03:30:13.000,2023342.645984,0.50,0.157,2.99,NULL,252.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.272,5.86,0.200
436835,3087,2023-12-09 06:30:13.000,2023342.770984,0.50,0.159,5.77,NULL,27.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.237,11.72,0.202
436837,3087,2023-12-09 07:00:13.000,2023342.791817,0.50,0.181,6.32,NULL,243.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.269,11.13,0.230
436855,3087,2023-12-09 09:30:13.000,2023342.895984,0.50,0.114,4.71,NULL,162.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.208,5.86,0.144
436856,3087,2023-12-09 10:00:13.000,2023342.916817,0.50,0.091,1.57,NULL,113.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.165,5.86,0.116
436860,3087,2023-12-09 10:30:13.000,2023342.937650,0.50,0.077,1.47,NULL,149.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.141,6.45,0.098
436861,3087,2023-12-09 11:00:13.000,2023342.958484,0.50,0.092,7.27,NULL,314.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.145,7.03,0.116
436842,3087,2023-12-09 07:30:13.000,2023342.812650,0.50,0.144,1.97,NULL,281.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.233,5.86,0.182
436851,3087,2023-12-09 09:00:13.000,2023342.875150,0.50,0.102,1.73,NULL,35.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.185,5.86,0.130
436865,3087,2023-12-09 11:30:13.000,2023342.979317,0.50,0.243,12.77,NULL,257.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.359,16.41,0.309
436866,3087,2023-12-09 12:00:13.000,2023343.000150,0.50,0.260,1.98,NULL,351.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.465,4.69,0.331
436870,3087,2023-12-09 12:30:13.000,2023343.020984,0.50,0.324,2.21,NULL,332.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.574,5.27,0.412
436879,3087,2023-12-09 13:00:13.000,2023343.041817,0.50,0.347,2.66,NULL,262.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.613,4.69,0.442
436884,3087,2023-12-09 13:30:13.000,2023343.062650,0.50,0.347,2.58,NULL,239.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.609,5.86,0.441
436886,3087,2023-12-09 14:00:13.000,2023343.083484,0.50,0.289,2.72,NULL,244.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.505,5.27,0.367
436891,3087,2023-12-09 14:30:13.000,2023343.104317,0.50,0.275,2.78,NULL,223.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.482,4.69,0.350
436898,3087,2023-12-09 15:30:13.000,2023343.145984,0.50,0.438,3.90,NULL,216.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.742,7.03,0.557
436900,3087,2023-12-09 16:00:13.000,2023343.166817,0.50,0.367,4.18,NULL,347.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.615,6.45,0.467
436914,3087,2023-12-09 18:00:13.000,2023343.250150,0.50,0.496,4.92,NULL,223.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.835,7.62,0.630
436919,3087,2023-12-09 18:30:13.000,2023343.270984,0.50,0.540,4.44,NULL,351.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.903,7.03,0.686
436921,3087,2023-12-09 19:00:13.000,2023343.291817,0.50,0.642,4.07,NULL,55.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.086,7.62,0.816
436926,3087,2023-12-09 19:30:13.000,2023343.312650,0.50,0.615,4.46,NULL,187.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.045,7.03,0.782
436928,3087,2023-12-09 20:00:13.000,2023343.333484,0.50,0.554,5.94,NULL,5.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.922,11.72,0.704
436933,3087,2023-12-09 20:30:13.000,2023343.354317,0.50,0.604,4.40,NULL,359.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.011,7.62,0.768
436935,3087,2023-12-09 21:00:13.000,2023343.375150,0.50,0.482,4.23,NULL,359.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.823,7.62,0.613
436844,3087,2023-12-09 08:00:13.000,2023342.833484,0.50,0.127,1.84,NULL,345.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.188,8.20,0.161
436849,3087,2023-12-09 08:30:13.000,2023342.854317,0.50,0.112,1.69,NULL,149.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.203,6.45,0.142
436893,3087,2023-12-09 15:00:13.000,2023343.125150,0.50,0.369,3.57,NULL,137.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.631,7.03,0.469
436912,3087,2023-12-09 17:30:13.000,2023343.229317,0.50,0.408,4.96,NULL,324.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.677,5.86,0.518
437251,3087,2023-12-11 09:00:13.000,2023344.875150,0.50,0.241,5.11,NULL,347.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.400,8.20,0.306
437254,3087,2023-12-11 09:30:26.000,2023344.896134,0.50,0.234,4.30,NULL,345.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.388,7.03,0.298
437263,3087,2023-12-11 10:30:13.000,2023344.937650,0.50,0.232,6.09,NULL,346.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.376,8.20,0.295
437287,3087,2023-12-11 13:30:13.000,2023345.062650,0.50,0.301,2.49,NULL,337.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.529,5.86,0.383
437296,3087,2023-12-11 15:00:13.000,2023345.125150,0.50,0.224,2.53,NULL,324.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.393,6.45,0.284
437301,3087,2023-12-11 15:30:13.000,2023345.145984,0.50,0.216,5.02,NULL,27.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.358,7.03,0.274
437315,3087,2023-12-11 17:30:13.000,2023345.229317,0.50,0.255,3.64,NULL,116.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.433,5.86,0.324
437318,3087,2023-12-11 18:00:13.000,2023345.250150,0.50,0.239,3.77,NULL,334.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.407,5.27,0.304
437327,3087,2023-12-11 19:00:13.000,2023345.291817,0.50,0.227,3.68,NULL,27.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.384,6.45,0.289
437350,3087,2023-12-11 22:00:13.000,2023345.416817,0.50,0.345,4.92,NULL,25.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.576,7.03,0.439
437356,3087,2023-12-11 22:30:13.000,2023345.437650,0.50,0.379,5.31,NULL,255.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.626,7.62,0.481
436905,3087,2023-12-09 16:30:13.000,2023343.187650,0.50,0.398,4.63,NULL,191.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.663,6.45,0.506
436907,3087,2023-12-09 17:00:13.000,2023343.208484,0.50,0.359,4.14,NULL,155.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.611,7.03,0.457
437303,3087,2023-12-11 16:00:13.000,2023345.166817,0.50,0.194,3.96,NULL,333.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.321,7.03,0.247
437308,3087,2023-12-11 16:30:13.000,2023345.187650,0.50,0.172,4.29,NULL,303.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.266,7.03,0.219
437359,3087,2023-12-11 23:00:13.000,2023345.458484,0.50,0.392,5.36,NULL,191.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.646,7.03,0.499
437367,3087,2023-12-11 23:30:13.000,2023345.479317,0.50,0.447,6.38,NULL,340.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.688,10.55,0.568
437368,3087,2023-12-12 00:00:13.000,2023345.500150,0.50,0.608,3.09,NULL,333.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.053,5.86,0.773
437374,3087,2023-12-12 00:30:13.000,2023345.520984,0.50,0.545,3.59,NULL,288.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.942,5.27,0.693
437377,3087,2023-12-12 01:00:13.000,2023345.541817,0.50,0.469,3.42,NULL,279.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.801,6.45,0.597
437381,3087,2023-12-12 01:30:13.000,2023345.562650,0.50,0.378,3.21,NULL,300.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.653,7.03,0.481
437384,3087,2023-12-12 02:00:13.000,2023345.583484,0.50,0.347,2.99,NULL,319.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.599,7.03,0.442
437392,3087,2023-12-12 03:00:13.000,2023345.625150,0.50,0.455,3.53,NULL,18.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.780,5.86,0.579
437400,3087,2023-12-12 03:30:13.000,2023345.645984,0.50,0.344,3.23,NULL,246.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.592,5.86,0.438
437402,3087,2023-12-12 04:00:13.000,2023345.666817,0.50,0.274,3.00,NULL,240.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.474,6.45,0.348
437408,3087,2023-12-12 04:30:13.000,2023345.687650,0.50,0.293,2.92,NULL,230.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.508,6.45,0.372
454185,3087,2024-04-06 08:26:17.000,2024096.851586,0.50,0.274,5.20,NULL,39.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.455,7.62,0.349
454195,3087,2024-04-06 10:26:17.000,2024096.934919,0.50,0.289,4.96,NULL,200.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.478,7.03,0.368
454197,3087,2024-04-06 10:56:17.000,2024096.955752,0.50,0.280,4.90,NULL,180.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.464,7.03,0.356
454200,3087,2024-04-06 11:26:17.000,2024096.976586,0.50,0.270,4.86,NULL,182.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.449,7.03,0.344
454202,3087,2024-04-06 11:56:17.000,2024096.997419,0.50,0.255,4.65,NULL,344.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.429,8.79,0.324
454210,3087,2024-04-06 13:26:17.000,2024097.059919,0.50,0.257,4.65,NULL,252.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.425,7.03,0.327
454213,3087,2024-04-06 13:56:17.000,2024097.080752,0.50,0.273,4.78,NULL,150.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.454,6.45,0.347
454215,3087,2024-04-06 14:26:17.000,2024097.101586,0.50,0.270,4.78,NULL,186.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.448,5.86,0.343
454218,3087,2024-04-06 14:56:17.000,2024097.122419,0.50,0.278,5.00,NULL,139.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.469,5.86,0.353
454220,3087,2024-04-06 15:26:17.000,2024097.143252,0.50,0.270,4.84,NULL,102.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.449,5.86,0.343
454228,3087,2024-04-06 16:56:17.000,2024097.205752,0.50,0.293,4.43,NULL,71.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.435,8.20,0.373
454230,3087,2024-04-06 17:26:18.000,2024097.226597,0.50,0.261,4.35,NULL,242.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.437,5.27,0.332
454235,3087,2024-04-06 18:26:17.000,2024097.268252,0.50,0.230,4.05,NULL,113.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.362,7.62,0.293
454238,3087,2024-04-06 18:56:17.000,2024097.289086,0.50,0.337,3.88,NULL,18.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.571,5.27,0.429
454240,3087,2024-04-06 19:26:17.000,2024097.309919,0.50,0.316,2.64,NULL,323.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.557,5.86,0.401
454243,3087,2024-04-06 19:56:17.000,2024097.330752,0.50,0.266,3.58,NULL,285.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.395,11.72,0.339
454245,3087,2024-04-06 20:26:17.000,2024097.351586,0.50,0.179,3.63,NULL,105.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.289,7.62,0.227
454248,3087,2024-04-06 20:56:17.000,2024097.372419,0.50,0.132,3.54,NULL,114.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.227,6.45,0.168
454250,3087,2024-04-06 21:26:17.000,2024097.393252,0.50,0.224,3.51,NULL,39.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.394,6.45,0.285
454253,3087,2024-04-06 21:56:17.000,2024097.414086,0.50,0.219,3.69,NULL,310.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.377,7.03,0.279
454255,3087,2024-04-06 22:26:17.000,2024097.434919,0.50,0.220,4.14,NULL,280.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.370,7.62,0.279
454260,3087,2024-04-06 23:26:17.000,2024097.476586,0.50,0.214,3.88,NULL,26.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.361,7.62,0.272
