id,sensorId,observationDate,julianDateUTC,verticalPosition,temperature,qualityFlag,qartodFlags
11509136,2371,2024-01-07 15:59:30.000,2024007.166319,-1.00,22.27,3,0000-0000-0000
11509166,2371,2024-01-07 16:59:30.000,2024007.207986,-1.00,22.15,3,0000-0000-0000
11509199,2371,2024-01-07 17:59:30.000,2024007.249652,-1.00,22.05,3,0000-0000-0000
11509241,2371,2024-01-07 18:59:30.000,2024007.291319,-1.00,22.00,3,0000-0000-0000
11509274,2371,2024-01-07 19:59:30.000,2024007.332986,-1.00,21.96,3,0000-0000-0000
11509315,2371,2024-01-07 20:59:30.000,2024007.374652,-1.00,21.91,3,0000-0000-0000
11509353,2371,2024-01-07 21:59:30.000,2024007.416319,-1.00,21.95,3,0000-0000-0000
11509391,2371,2024-01-07 22:59:30.000,2024007.457986,-1.00,22.00,3,0000-0000-0000
11509429,2371,2024-01-07 23:59:30.000,2024007.499652,-1.00,22.00,3,0000-0000-0000
11509455,2371,2024-01-08 00:59:30.000,2024007.541319,-1.00,22.03,3,0000-0000-0000
11509493,2371,2024-01-08 01:59:30.000,2024007.582986,-1.00,21.99,3,0000-0000-0000
11509531,2371,2024-01-08 02:59:30.000,2024007.624652,-1.00,22.04,3,0000-0000-0000
11509569,2371,2024-01-08 03:59:30.000,2024007.666319,-1.00,22.07,3,0000-0000-0000
11509607,2371,2024-01-08 04:59:30.000,2024007.707986,-1.00,22.12,3,0000-0000-0000
11509644,2371,2024-01-08 05:59:30.000,2024007.749652,-1.00,22.10,3,0000-0000-0000
11509682,2371,2024-01-08 06:59:30.000,2024007.791319,-1.00,22.07,3,0000-0000-0000
11524011,2371,2024-01-08 07:59:30.000,2024007.832986,-1.00,22.03,3,0000-0000-0000
11524185,2371,2024-01-08 08:59:30.000,2024007.874652,-1.00,22.09,3,0000-0000-0000
11524269,2371,2024-01-08 10:17:30.000,2024007.928819,-1.00,22.48,3,0000-0000-0000
11524270,2371,2024-01-08 11:17:30.000,2024007.970486,-1.00,22.66,3,0000-0000-0000
11524299,2371,2024-01-08 12:17:30.000,2024008.012152,-1.00,22.68,3,0000-0000-0000
11524327,2371,2024-01-08 13:17:30.000,2024008.053819,-1.00,22.78,3,0000-0000-0000
11524347,2371,2024-01-08 14:17:30.000,2024008.095486,-1.00,22.84,3,0000-0000-0000
11525295,2371,2024-01-08 15:17:30.000,2024008.137152,-1.00,22.90,3,0000-0000-0000
11525444,2371,2024-01-08 16:17:30.000,2024008.178819,-1.00,22.89,3,0000-0000-0000
11525640,2371,2024-01-08 17:17:30.000,2024008.220486,-1.00,22.81,3,0000-0000-0000
11525857,2371,2024-01-08 18:17:30.000,2024008.262152,-1.00,22.81,3,0000-0000-0000
11526066,2371,2024-01-08 19:17:30.000,2024008.303819,-1.00,22.71,3,0000-0000-0000
11526252,2371,2024-01-08 20:17:30.000,2024008.345486,-1.00,22.65,3,0000-0000-0000
11526431,2371,2024-01-08 21:17:30.000,2024008.387152,-1.00,22.62,3,0000-0000-0000
11526621,2371,2024-01-08 22:17:30.000,2024008.428819,-1.00,22.58,3,0000-0000-0000
11526811,2371,2024-01-08 23:17:30.000,2024008.470486,-1.00,22.55,3,0000-0000-0000
11527001,2371,2024-01-09 00:17:30.000,2024008.512152,-1.00,22.61,3,0000-0000-0000
11527179,2371,2024-01-09 01:17:30.000,2024008.553819,-1.00,22.61,3,0000-0000-0000
11527339,2371,2024-01-09 02:17:30.000,2024008.595486,-1.00,22.59,3,0000-0000-0000
11527519,2371,2024-01-09 03:17:30.000,2024008.637152,-1.00,22.60,3,0000-0000-0000
11527689,2371,2024-01-09 04:17:30.000,2024008.678819,-1.00,22.39,3,0000-0000-0000
11527847,2371,2024-01-09 05:17:30.000,2024008.720486,-1.00,22.47,3,0000-0000-0000
11528024,2371,2024-01-09 06:17:30.000,2024008.762152,-1.00,22.49,3,0000-0000-0000
11528204,2371,2024-01-09 07:17:30.000,2024008.803819,-1.00,22.41,3,0000-0000-0000
11528382,2371,2024-01-09 08:17:30.000,2024008.845486,-1.00,22.43,3,0000-0000-0000
11528886,2371,2024-01-09 09:17:30.000,2024008.887152,-1.00,22.47,3,0000-0000-0000
11528887,2371,2024-01-09 10:17:30.000,2024008.928819,-1.00,22.60,3,0000-0000-0000
11528888,2371,2024-01-09 11:17:30.000,2024008.970486,-1.00,22.91,3,0000-0000-0000
11529037,2371,2024-01-09 12:17:30.000,2024009.012152,-1.00,23.17,3,0000-0000-0000
11529227,2371,2024-01-09 13:17:30.000,2024009.053819,-1.00,23.09,3,0000-0000-0000
11529395,2371,2024-01-09 14:17:30.000,2024009.095486,-1.00,22.94,3,0000-0000-0000
11529567,2371,2024-01-09 15:17:30.000,2024009.137152,-1.00,22.93,3,0000-0000-0000
11529745,2371,2024-01-09 16:17:30.000,2024009.178819,-1.00,22.95,3,0000-0000-0000
11529925,2371,2024-01-09 17:17:30.000,2024009.220486,-1.00,22.95,3,0000-0000-0000
11530115,2371,2024-01-09 18:17:30.000,2024009.262152,-1.00,22.97,3,0000-0000-0000
11530292,2371,2024-01-09 19:17:30.000,2024009.303819,-1.00,22.86,3,0000-0000-0000
11530480,2371,2024-01-09 20:17:30.000,2024009.345486,-1.00,22.78,3,0000-0000-0000
11530670,2371,2024-01-09 21:17:30.000,2024009.387152,-1.00,22.75,3,0000-0000-0000
11530848,2371,2024-01-09 22:17:30.000,2024009.428819,-1.00,22.75,3,0000-0000-0000
11531033,2371,2024-01-09 23:17:30.000,2024009.470486,-1.00,22.73,3,0000-0000-0000
11531198,2371,2024-01-10 00:17:30.000,2024009.512152,-1.00,22.72,3,0000-0000-0000
11531399,2371,2024-01-10 01:17:30.000,2024009.553819,-1.00,22.71,3,0000-0000-0000
11531537,2371,2024-01-10 02:17:30.000,2024009.595486,-1.00,22.69,3,0000-0000-0000
11531727,2371,2024-01-10 03:17:30.000,2024009.637152,-1.00,22.88,3,0000-0000-0000
11531906,2371,2024-01-10 04:17:30.000,2024009.678819,-1.00,22.83,3,0000-0000-0000
11532095,2371,2024-01-10 05:17:30.000,2024009.720486,-1.00,22.74,3,0000-0000-0000
11532284,2371,2024-01-10 06:17:30.000,2024009.762152,-1.00,22.66,3,0000-0000-0000
11532654,2371,2024-01-10 07:17:30.000,2024009.803819,-1.00,22.58,3,0000-0000-0000
11532655,2371,2024-01-10 08:17:30.000,2024009.845486,-1.00,22.67,3,0000-0000-0000
11532820,2371,2024-01-10 09:17:30.000,2024009.887152,-1.00,22.79,3,0000-0000-0000
11533008,2371,2024-01-10 10:17:30.000,2024009.928819,-1.00,23.02,3,0000-0000-0000
11533186,2371,2024-01-10 11:17:30.000,2024009.970486,-1.00,23.06,3,0000-0000-0000
11533374,2371,2024-01-10 12:17:30.000,2024010.012152,-1.00,23.07,3,0000-0000-0000
11533552,2371,2024-01-10 13:17:30.000,2024010.053819,-1.00,23.07,3,0000-0000-0000
11533701,2371,2024-01-10 14:17:30.000,2024010.095486,-1.00,23.15,3,0000-0000-0000
11533848,2371,2024-01-10 15:17:30.000,2024010.137152,-1.00,23.24,3,0000-0000-0000
11533995,2371,2024-01-10 16:17:30.000,2024010.178819,-1.00,23.21,3,0000-0000-0000
11534130,2371,2024-01-10 17:17:30.000,2024010.220486,-1.00,23.19,3,0000-0000-0000
11534277,2371,2024-01-10 18:17:30.000,2024010.262152,-1.00,23.14,3,0000-0000-0000
11534425,2371,2024-01-10 19:17:30.000,2024010.303819,-1.00,23.08,3,0000-0000-0000
11534564,2371,2024-01-10 20:17:30.000,2024010.345486,-1.00,23.05,3,0000-0000-0000
11534700,2371,2024-01-10 21:17:30.000,2024010.387152,-1.00,23.02,3,0000-0000-0000
11534847,2371,2024-01-10 22:17:30.000,2024010.428819,-1.00,23.00,3,0000-0000-0000
11534983,2371,2024-01-10 23:17:30.000,2024010.470486,-1.00,22.97,3,0000-0000-0000
11535119,2371,2024-01-11 00:17:30.000,2024010.512152,-1.00,22.94,3,0000-0000-0000
11535266,2371,2024-01-11 01:17:30.000,2024010.553819,-1.00,22.89,3,0000-0000-0000
11535404,2371,2024-01-11 02:17:30.000,2024010.595486,-1.00,22.85,3,0000-0000-0000
11535599,2371,2024-01-11 03:17:30.000,2024010.637152,-1.00,22.82,3,0000-0000-0000
11535777,2371,2024-01-11 04:17:30.000,2024010.678819,-1.00,22.78,3,0000-0000-0000
11535966,2371,2024-01-11 05:17:30.000,2024010.720486,-1.00,22.76,3,0000-0000-0000
11536142,2371,2024-01-11 06:17:30.000,2024010.762152,-1.00,22.74,3,0000-0000-0000
11536298,2371,2024-01-11 07:17:30.000,2024010.803819,-1.00,22.75,3,0000-0000-0000
11536456,2371,2024-01-11 08:17:30.000,2024010.845486,-1.00,22.78,3,0000-0000-0000
11536839,2371,2024-01-11 09:17:30.000,2024010.887152,-1.00,22.80,3,0000-0000-0000
11536840,2371,2024-01-11 10:17:30.000,2024010.928819,-1.00,22.86,3,0000-0000-0000
11537007,2371,2024-01-11 11:17:30.000,2024010.970486,-1.00,22.97,3,0000-0000-0000
11537183,2371,2024-01-11 12:17:30.000,2024011.012152,-1.00,23.14,3,0000-0000-0000
11537321,2371,2024-01-11 13:17:30.000,2024011.053819,-1.00,23.26,3,0000-0000-0000
11537537,2371,2024-01-11 14:17:30.000,2024011.095486,-1.00,23.54,3,0000-0000-0000
11537703,2371,2024-01-11 15:17:30.000,2024011.137152,-1.00,23.72,3,0000-0000-0000
11537890,2371,2024-01-11 16:17:30.000,2024011.178819,-1.00,23.65,3,0000-0000-0000
11538068,2371,2024-01-11 17:17:30.000,2024011.220486,-1.00,23.60,3,0000-0000-0000
11538255,2371,2024-01-11 18:17:30.000,2024011.262152,-1.00,23.50,3,0000-0000-0000
11538442,2371,2024-01-11 19:17:30.000,2024011.303819,-1.00,23.40,3,0000-0000-0000
11538625,2371,2024-01-11 20:17:30.000,2024011.345486,-1.00,23.30,3,0000-0000-0000
11538818,2371,2024-01-11 21:17:30.000,2024011.387152,-1.00,23.22,3,0000-0000-0000
11539006,2371,2024-01-11 22:17:30.000,2024011.428819,-1.00,23.15,3,0000-0000-0000
11539193,2371,2024-01-11 23:17:30.000,2024011.470486,-1.00,23.13,3,0000-0000-0000
11539381,2371,2024-01-12 00:17:30.000,2024011.512152,-1.00,23.14,3,0000-0000-0000
11539548,2371,2024-01-12 01:17:30.000,2024011.553819,-1.00,23.10,3,0000-0000-0000
11539735,2371,2024-01-12 02:17:30.000,2024011.595486,-1.00,23.06,3,0000-0000-0000
11539923,2371,2024-01-12 03:17:30.000,2024011.637152,-1.00,23.05,3,0000-0000-0000
11540111,2371,2024-01-12 04:17:30.000,2024011.678819,-1.00,22.96,3,0000-0000-0000
11540298,2371,2024-01-12 05:17:30.000,2024011.720486,-1.00,23.05,3,0000-0000-0000
11540485,2371,2024-01-12 06:17:30.000,2024011.762152,-1.00,23.05,3,0000-0000-0000
11540672,2371,2024-01-12 07:17:30.000,2024011.803819,-1.00,23.17,3,0000-0000-0000
11541065,2371,2024-01-12 08:17:30.000,2024011.845486,-1.00,23.28,3,0000-0000-0000
11541066,2371,2024-01-12 09:17:30.000,2024011.887152,-1.00,23.36,3,0000-0000-0000
11541224,2371,2024-01-12 10:17:30.000,2024011.928819,-1.00,23.47,3,0000-0000-0000
11541411,2371,2024-01-12 11:17:30.000,2024011.970486,-1.00,23.65,3,0000-0000-0000
11541597,2371,2024-01-12 12:17:30.000,2024012.012152,-1.00,23.74,3,0000-0000-0000
11541775,2371,2024-01-12 13:17:30.000,2024012.053819,-1.00,23.70,3,0000-0000-0000
11541912,2371,2024-01-12 14:17:30.000,2024012.095486,-1.00,23.87,3,0000-0000-0000
11542120,2371,2024-01-12 15:17:30.000,2024012.137152,-1.00,23.95,3,0000-0000-0000
11542285,2371,2024-01-12 16:17:30.000,2024012.178819,-1.00,24.06,3,0000-0000-0000
11542473,2371,2024-01-12 17:17:30.000,2024012.220486,-1.00,24.05,3,0000-0000-0000
11542661,2371,2024-01-12 18:17:30.000,2024012.262152,-1.00,23.93,3,0000-0000-0000
11542837,2371,2024-01-12 19:17:30.000,2024012.303819,-1.00,23.79,3,0000-0000-0000
11543025,2371,2024-01-12 20:17:30.000,2024012.345486,-1.00,23.79,3,0000-0000-0000
11543203,2371,2024-01-12 21:17:30.000,2024012.387152,-1.00,23.72,3,0000-0000-0000
11543390,2371,2024-01-12 22:17:30.000,2024012.428819,-1.00,23.71,3,0000-0000-0000
11543523,2371,2024-01-12 23:17:30.000,2024012.470486,-1.00,23.67,3,0000-0000-0000
11543743,2371,2024-01-13 00:17:30.000,2024012.512152,-1.00,23.70,3,0000-0000-0000
11543931,2371,2024-01-13 01:17:30.000,2024012.553819,-1.00,23.74,3,0000-0000-0000
11544118,2371,2024-01-13 02:17:30.000,2024012.595486,-1.00,23.71,3,0000-0000-0000
11544305,2371,2024-01-13 03:17:30.000,2024012.637152,-1.00,23.73,3,0000-0000-0000
11544483,2371,2024-01-13 04:17:30.000,2024012.678819,-1.00,23.75,3,0000-0000-0000
11544661,2371,2024-01-13 05:17:30.000,2024012.720486,-1.00,23.72,3,0000-0000-0000
11544839,2371,2024-01-13 06:17:30.000,2024012.762152,-1.00,23.78,3,0000-0000-0000
11545380,2371,2024-01-13 07:17:30.000,2024012.803819,-1.00,23.79,3,0000-0000-0000
11545381,2371,2024-01-13 08:17:30.000,2024012.845486,-1.00,23.82,3,0000-0000-0000
11545382,2371,2024-01-13 09:17:30.000,2024012.887152,-1.00,24.00,3,0000-0000-0000
11545550,2371,2024-01-13 10:17:30.000,2024012.928819,-1.00,24.01,3,0000-0000-0000
11545737,2371,2024-01-13 11:17:30.000,2024012.970486,-1.00,24.21,3,0000-0000-0000
11545919,2371,2024-01-13 12:17:30.000,2024013.012152,-1.00,24.24,3,0000-0000-0000
11546102,2371,2024-01-13 13:17:30.000,2024013.053819,-1.00,24.48,3,0000-0000-0000
11546280,2371,2024-01-13 14:17:30.000,2024013.095486,-1.00,24.62,3,0000-0000-0000
11546458,2371,2024-01-13 15:17:30.000,2024013.137152,-1.00,24.58,3,0000-0000-0000
11546644,2371,2024-01-13 16:17:30.000,2024013.178819,-1.00,24.58,3,0000-0000-0000
11546819,2371,2024-01-13 17:17:30.000,2024013.220486,-1.00,24.58,3,0000-0000-0000
11547007,2371,2024-01-13 18:17:30.000,2024013.262152,-1.00,24.58,3,0000-0000-0000
11547185,2371,2024-01-13 19:17:30.000,2024013.303819,-1.00,24.46,3,0000-0000-0000
11547372,2371,2024-01-13 20:17:30.000,2024013.345486,-1.00,24.29,3,0000-0000-0000
11547559,2371,2024-01-13 21:17:30.000,2024013.387152,-1.00,24.15,3,0000-0000-0000
11547736,2371,2024-01-13 22:17:30.000,2024013.428819,-1.00,24.05,3,0000-0000-0000
11547924,2371,2024-01-13 23:17:30.000,2024013.470486,-1.00,23.95,3,0000-0000-0000
11548081,2371,2024-01-14 00:17:30.000,2024013.512152,-1.00,23.89,3,0000-0000-0000
11548259,2371,2024-01-14 01:17:30.000,2024013.553819,-1.00,23.84,3,0000-0000-0000
11548437,2371,2024-01-14 02:17:30.000,2024013.595486,-1.00,23.80,3,0000-0000-0000
11548548,2371,2024-01-14 03:17:30.000,2024013.637152,-1.00,23.75,3,0000-0000-0000
11548700,2371,2024-01-14 04:17:30.000,2024013.678819,-1.00,23.75,3,0000-0000-0000
11548847,2371,2024-01-14 05:17:30.000,2024013.720486,-1.00,23.70,3,0000-0000-0000
11549003,2371,2024-01-14 06:17:30.000,2024013.762152,-1.00,23.67,3,0000-0000-0000
11549190,2371,2024-01-14 07:17:30.000,2024013.803819,-1.00,23.73,3,0000-0000-0000
11549575,2371,2024-01-14 08:17:30.000,2024013.845486,-1.00,23.81,3,0000-0000-0000
11549576,2371,2024-01-14 09:17:30.000,2024013.887152,-1.00,23.91,3,0000-0000-0000
11549744,2371,2024-01-14 10:17:30.000,2024013.928819,-1.00,24.01,3,0000-0000-0000
11549932,2371,2024-01-14 11:17:30.000,2024013.970486,-1.00,24.16,3,0000-0000-0000
11550108,2371,2024-01-14 12:17:30.000,2024014.012152,-1.00,24.35,3,0000-0000-0000
11550296,2371,2024-01-14 13:17:30.000,2024014.053819,-1.00,24.48,3,0000-0000-0000
11550482,2371,2024-01-14 14:17:30.000,2024014.095486,-1.00,24.59,3,0000-0000-0000
11550658,2371,2024-01-14 15:17:30.000,2024014.137152,-1.00,24.31,3,0000-0000-0000
11550840,2371,2024-01-14 16:17:30.000,2024014.178819,-1.00,24.28,3,0000-0000-0000
11551032,2371,2024-01-14 17:17:30.000,2024014.220486,-1.00,24.19,3,0000-0000-0000
11551220,2371,2024-01-14 18:17:30.000,2024014.262152,-1.00,24.10,3,0000-0000-0000
11551406,2371,2024-01-14 19:17:30.000,2024014.303819,-1.00,23.98,3,0000-0000-0000
11551594,2371,2024-01-14 20:17:30.000,2024014.345486,-1.00,23.91,3,0000-0000-0000
11551783,2371,2024-01-14 21:17:30.000,2024014.387152,-1.00,23.98,3,0000-0000-0000
11551969,2371,2024-01-14 22:17:30.000,2024014.428819,-1.00,23.81,3,0000-0000-0000
11552157,2371,2024-01-14 23:17:30.000,2024014.470486,-1.00,23.85,3,0000-0000-0000
11552345,2371,2024-01-15 00:17:30.000,2024014.512152,-1.00,23.79,3,0000-0000-0000
11552519,2371,2024-01-15 01:17:30.000,2024014.553819,-1.00,23.73,3,0000-0000-0000
11552706,2371,2024-01-15 02:17:30.000,2024014.595486,-1.00,23.68,3,0000-0000-0000
11552892,2371,2024-01-15 03:17:30.000,2024014.637152,-1.00,23.59,3,0000-0000-0000
11553027,2371,2024-01-15 04:17:30.000,2024014.678819,-1.00,23.50,3,0000-0000-0000
11553236,2371,2024-01-15 05:17:30.000,2024014.720486,-1.00,23.41,3,0000-0000-0000
11553393,2371,2024-01-15 06:17:30.000,2024014.762152,-1.00,23.36,3,0000-0000-0000
11553560,2371,2024-01-15 07:17:30.000,2024014.803819,-1.00,23.29,3,0000-0000-0000
11553728,2371,2024-01-15 08:17:30.000,2024014.845486,-1.00,23.27,3,0000-0000-0000
11553876,2371,2024-01-15 09:17:30.000,2024014.887152,-1.00,23.26,3,0000-0000-0000
11554064,2371,2024-01-15 10:17:30.000,2024014.928819,-1.00,23.24,3,0000-0000-0000
11554259,2371,2024-01-15 11:17:30.000,2024014.970486,-1.00,23.35,3,0000-0000-0000
11554405,2371,2024-01-15 12:17:30.000,2024015.012152,-1.00,23.37,3,0000-0000-0000
11554573,2371,2024-01-15 13:17:30.000,2024015.053819,-1.00,23.37,3,0000-0000-0000
11554752,2371,2024-01-15 14:17:30.000,2024015.095486,-1.00,23.41,3,0000-0000-0000
11554929,2371,2024-01-15 15:17:30.000,2024015.137152,-1.00,23.40,3,0000-0000-0000
11555085,2371,2024-01-15 16:17:30.000,2024015.178819,-1.00,23.42,3,0000-0000-0000
11555253,2371,2024-01-15 17:17:30.000,2024015.220486,-1.00,23.44,3,0000-0000-0000
11555398,2371,2024-01-15 18:17:30.000,2024015.262152,-1.00,23.43,3,0000-0000-0000
11555566,2371,2024-01-15 19:17:30.000,2024015.303819,-1.00,23.44,3,0000-0000-0000
11555732,2371,2024-01-15 20:17:30.000,2024015.345486,-1.00,23.43,3,0000-0000-0000
11555888,2371,2024-01-15 21:17:30.000,2024015.387152,-1.00,23.33,3,0000-0000-0000
11556036,2371,2024-01-15 22:17:30.000,2024015.428819,-1.00,23.21,3,0000-0000-0000
11556190,2371,2024-01-15 23:17:30.000,2024015.470486,-1.00,23.25,3,0000-0000-0000
11556357,2371,2024-01-16 00:17:30.000,2024015.512152,-1.00,23.19,3,0000-0000-0000
11556524,2371,2024-01-16 01:17:30.000,2024015.553819,-1.00,23.15,3,0000-0000-0000
11556711,2371,2024-01-16 02:17:30.000,2024015.595486,-1.00,23.16,3,0000-0000-0000
11556897,2371,2024-01-16 03:17:30.000,2024015.637152,-1.00,23.18,3,0000-0000-0000
11557065,2371,2024-01-16 04:17:30.000,2024015.678819,-1.00,23.14,3,0000-0000-0000
11557252,2371,2024-01-16 05:17:30.000,2024015.720486,-1.00,23.07,3,0000-0000-0000
11557440,2371,2024-01-16 06:17:30.000,2024015.762152,-1.00,22.95,3,0000-0000-0000
11557628,2371,2024-01-16 07:17:30.000,2024015.803819,-1.00,22.88,3,0000-0000-0000
11557803,2371,2024-01-16 08:17:30.000,2024015.845486,-1.00,22.84,3,0000-0000-0000
11557958,2371,2024-01-16 09:17:30.000,2024015.887152,-1.00,22.94,3,0000-0000-0000
11558135,2371,2024-01-16 10:17:30.000,2024015.928819,-1.00,22.91,3,0000-0000-0000
11558282,2371,2024-01-16 11:17:30.000,2024015.970486,-1.00,23.05,3,0000-0000-0000
11558430,2371,2024-01-16 12:17:30.000,2024016.012152,-1.00,23.12,3,0000-0000-0000
11558585,2371,2024-01-16 13:17:30.000,2024016.053819,-1.00,23.15,3,0000-0000-0000
11558773,2371,2024-01-16 14:17:30.000,2024016.095486,-1.00,23.10,3,0000-0000-0000
11558941,2371,2024-01-16 15:17:30.000,2024016.137152,-1.00,22.97,3,0000-0000-0000
11559088,2371,2024-01-16 16:17:30.000,2024016.178819,-1.00,23.01,3,0000-0000-0000
11559236,2371,2024-01-16 17:17:30.000,2024016.220486,-1.00,22.95,3,0000-0000-0000
11559383,2371,2024-01-16 18:17:30.000,2024016.262152,-1.00,23.00,3,0000-0000-0000
11559560,2371,2024-01-16 19:17:30.000,2024016.303819,-1.00,22.99,3,0000-0000-0000
11559678,2371,2024-01-16 20:17:30.000,2024016.345486,-1.00,23.05,3,0000-0000-0000
11559786,2371,2024-01-16 21:17:30.000,2024016.387152,-1.00,23.20,3,0000-0000-0000
11559942,2371,2024-01-16 22:17:30.000,2024016.428819,-1.00,23.13,3,0000-0000-0000
11560089,2371,2024-01-16 23:17:30.000,2024016.470486,-1.00,22.91,3,0000-0000-0000
11560235,2371,2024-01-17 00:17:30.000,2024016.512152,-1.00,22.85,3,0000-0000-0000
11560412,2371,2024-01-17 01:17:30.000,2024016.553819,-1.00,22.85,3,0000-0000-0000
11560559,2371,2024-01-17 02:17:30.000,2024016.595486,-1.00,22.72,3,0000-0000-0000
11560694,2371,2024-01-17 03:17:30.000,2024016.637152,-1.00,22.58,3,0000-0000-0000
11560851,2371,2024-01-17 04:17:30.000,2024016.678819,-1.00,22.54,3,0000-0000-0000
11560998,2371,2024-01-17 05:17:30.000,2024016.720486,-1.00,22.47,3,0000-0000-0000
11561144,2371,2024-01-17 06:17:30.000,2024016.762152,-1.00,22.42,3,0000-0000-0000
11561291,2371,2024-01-17 07:17:30.000,2024016.803819,-1.00,22.39,3,0000-0000-0000
11561448,2371,2024-01-17 08:17:30.000,2024016.845486,-1.00,22.47,3,0000-0000-0000
11561562,2371,2024-01-17 09:17:30.000,2024016.887152,-1.00,22.50,3,0000-0000-0000
11561760,2371,2024-01-17 10:17:30.000,2024016.928819,-1.00,22.52,3,0000-0000-0000
11562092,2371,2024-01-17 11:17:30.000,2024016.970486,-1.00,22.70,3,0000-0000-0000
11562093,2371,2024-01-17 12:17:30.000,2024017.012152,-1.00,22.71,3,0000-0000-0000
11562208,2371,2024-01-17 13:17:30.000,2024017.053819,-1.00,22.83,3,0000-0000-0000
11562362,2371,2024-01-17 14:17:30.000,2024017.095486,-1.00,22.83,3,0000-0000-0000
11562527,2371,2024-01-17 15:17:30.000,2024017.137152,-1.00,22.83,3,0000-0000-0000
11562681,2371,2024-01-17 16:17:30.000,2024017.178819,-1.00,22.88,3,0000-0000-0000
11562818,2371,2024-01-17 17:17:30.000,2024017.220486,-1.00,22.88,3,0000-0000-0000
11562976,2371,2024-01-17 18:17:30.000,2024017.262152,-1.00,22.76,3,0000-0000-0000
11563140,2371,2024-01-17 19:17:30.000,2024017.303819,-1.00,22.73,3,0000-0000-0000
11563244,2371,2024-01-17 20:17:30.000,2024017.345486,-1.00,22.66,3,0000-0000-0000
11563371,2371,2024-01-17 21:17:30.000,2024017.387152,-1.00,22.64,3,0000-0000-0000
11563538,2371,2024-01-17 22:17:30.000,2024017.428819,-1.00,22.59,3,0000-0000-0000
11563695,2371,2024-01-17 23:17:30.000,2024017.470486,-1.00,22.61,3,0000-0000-0000
11563841,2371,2024-01-18 00:17:30.000,2024017.512152,-1.00,22.58,3,0000-0000-0000
11564009,2371,2024-01-18 01:17:30.000,2024017.553819,-1.00,22.53,3,0000-0000-0000
11564154,2371,2024-01-18 02:17:30.000,2024017.595486,-1.00,22.53,3,0000-0000-0000
11564320,2371,2024-01-18 03:17:30.000,2024017.637152,-1.00,22.49,3,0000-0000-0000
11564466,2371,2024-01-18 04:17:30.000,2024017.678819,-1.00,22.55,3,0000-0000-0000
11564612,2371,2024-01-18 05:17:30.000,2024017.720486,-1.00,22.54,3,0000-0000-0000
11564759,2371,2024-01-18 06:17:30.000,2024017.762152,-1.00,22.79,3,0000-0000-0000
11564904,2371,2024-01-18 07:17:30.000,2024017.803819,-1.00,22.98,3,0000-0000-0000
11565352,2371,2024-01-18 08:17:30.000,2024017.845486,-1.00,23.05,3,0000-0000-0000
11565353,2371,2024-01-18 09:17:30.000,2024017.887152,-1.00,23.19,3,0000-0000-0000
11565354,2371,2024-01-18 10:17:30.000,2024017.928819,-1.00,23.20,3,0000-0000-0000
11565480,2371,2024-01-18 11:17:30.000,2024017.970486,-1.00,23.18,3,0000-0000-0000
11565627,2371,2024-01-18 12:17:30.000,2024018.012152,-1.00,23.40,3,0000-0000-0000
11565769,2371,2024-01-18 13:17:30.000,2024018.053819,-1.00,23.37,3,0000-0000-0000
11565920,2371,2024-01-18 14:17:30.000,2024018.095486,-1.00,23.42,3,0000-0000-0000
11566067,2371,2024-01-18 15:17:30.000,2024018.137152,-1.00,23.50,3,0000-0000-0000
11566205,2371,2024-01-18 16:17:30.000,2024018.178819,-1.00,23.46,3,0000-0000-0000
11566351,2371,2024-01-18 17:17:30.000,2024018.220486,-1.00,23.54,3,0000-0000-0000
11566497,2371,2024-01-18 18:17:30.000,2024018.262152,-1.00,23.37,3,0000-0000-0000
11566644,2371,2024-01-18 19:17:30.000,2024018.303819,-1.00,23.50,3,0000-0000-0000
11566779,2371,2024-01-18 20:17:30.000,2024018.345486,-1.00,23.32,3,0000-0000-0000
11566915,2371,2024-01-18 21:17:30.000,2024018.387152,-1.00,23.23,3,0000-0000-0000
11567063,2371,2024-01-18 22:17:30.000,2024018.428819,-1.00,23.18,3,0000-0000-0000
11567210,2371,2024-01-18 23:17:30.000,2024018.470486,-1.00,23.12,3,0000-0000-0000
11567357,2371,2024-01-19 00:17:30.000,2024018.512152,-1.00,23.18,3,0000-0000-0000
11567504,2371,2024-01-19 01:17:30.000,2024018.553819,-1.00,23.20,3,0000-0000-0000
11567671,2371,2024-01-19 02:17:30.000,2024018.595486,-1.00,23.16,3,0000-0000-0000
11567818,2371,2024-01-19 03:17:30.000,2024018.637152,-1.00,23.10,3,0000-0000-0000
11567952,2371,2024-01-19 04:17:30.000,2024018.678819,-1.00,23.06,3,0000-0000-0000
11568090,2371,2024-01-19 05:17:30.000,2024018.720486,-1.00,23.05,3,0000-0000-0000
11568224,2371,2024-01-19 06:17:30.000,2024018.762152,-1.00,23.06,3,0000-0000-0000
11568356,2371,2024-01-19 07:17:30.000,2024018.803819,-1.00,23.07,3,0000-0000-0000
11568507,2371,2024-01-19 08:17:30.000,2024018.845486,-1.00,23.08,3,0000-0000-0000
11568643,2371,2024-01-19 09:17:30.000,2024018.887152,-1.00,23.07,3,0000-0000-0000
11568787,2371,2024-01-19 10:17:30.000,2024018.928819,-1.00,23.08,3,0000-0000-0000
11568931,2371,2024-01-19 11:17:30.000,2024018.970486,-1.00,23.07,3,0000-0000-0000
