id,sensorId,observationDate,julianDateUTC,verticalPosition,windSpeed,windDirection,windGust,qualityFlag,qartodFlags
1002559,3070,2023-08-14 00:21:13.000,2023225.514734,2.00,4.28,251.3,5.80,3,0000-0000-0000
1002571,3070,2023-08-14 00:51:13.000,2023225.535567,2.00,3.23,243.4,4.90,3,0000-0000-0000
1002577,3070,2023-08-14 01:21:13.000,2023225.556400,2.00,3.59,247.2,5.30,3,0000-0000-0000
1002578,3070,2023-08-14 01:51:13.000,2023225.577234,2.00,4.84,250.4,6.40,3,0000-0000-0000
1002588,3070,2023-08-14 02:21:13.000,2023225.598067,2.00,5.84,235.8,7.70,3,0000-0000-0000
1002599,3070,2023-08-14 02:51:13.000,2023225.618900,2.00,4.89,218.6,7.50,3,0000-0000-0000
1002605,3070,2023-08-14 03:21:13.000,2023225.639734,2.00,0.98,252.6,2.90,3,0000-0000-0000
1002606,3070,2023-08-14 03:51:13.000,2023225.660567,2.00,0.15,298.6,2.30,3,0000-0000-0000
1002616,3070,2023-08-14 04:21:13.000,2023225.681400,2.00,2.26,189.3,3.50,3,0000-0000-0000
1002639,3070,2023-08-14 04:51:13.000,2023225.702234,2.00,2.08,240.7,3.70,3,0000-0000-0000
1002640,3070,2023-08-14 05:21:13.000,2023225.723067,2.00,3.40,264.7,5.10,3,0000-0000-0000
1002641,3070,2023-08-14 05:51:13.000,2023225.743900,2.00,2.35,268.1,4.20,3,0000-0000-0000
1002647,3070,2023-08-14 06:21:13.000,2023225.764734,2.00,3.30,259.8,5.40,3,0000-0000-0000
1002648,3070,2023-08-14 06:51:13.000,2023225.785567,2.00,7.24,244.6,9.00,3,0000-0000-0000
1002976,3070,2023-08-14 07:21:13.000,2023225.806400,2.00,5.71,241.7,8.00,3,0000-0000-0000
1002977,3070,2023-08-14 07:51:13.000,2023225.827234,2.00,8.25,224.5,11.10,3,0000-0000-0000
1002978,3070,2023-08-14 08:21:13.000,2023225.848067,2.00,5.07,240.0,7.20,3,0000-0000-0000
1002979,3070,2023-08-14 08:51:13.000,2023225.868900,2.00,5.62,205.4,8.10,3,0000-0000-0000
1002980,3070,2023-08-14 09:21:13.000,2023225.889734,2.00,5.96,232.9,8.50,3,0000-0000-0000
1002981,3070,2023-08-14 09:51:13.000,2023225.910567,2.00,4.08,228.8,6.70,3,0000-0000-0000
1002982,3070,2023-08-14 10:21:13.000,2023225.931400,2.00,2.78,220.8,4.80,3,0000-0000-0000
1002983,3070,2023-08-14 10:51:13.000,2023225.952234,2.00,1.02,72.1,1.90,3,0000-0000-0000
1002984,3070,2023-08-14 11:21:13.000,2023225.973067,2.00,1.75,71.2,2.80,3,0000-0000-0000
1002985,3070,2023-08-14 11:51:13.000,2023225.993900,2.00,2.69,43.1,3.90,3,0000-0000-0000
1002986,3070,2023-08-14 12:21:13.000,2023226.014734,2.00,4.25,27.3,6.80,3,0000-0000-0000
1002987,3070,2023-08-14 12:51:13.000,2023226.035567,2.00,3.59,7.6,4.80,3,0000-0000-0000
