time,value,dataType,region
2023-07-17T08:43:30.000Z,14.71,waterdata,bop
2023-07-17T09:43:30.000Z,14.73,waterdata,bop
2023-07-17T10:43:30.000Z,14.74,waterdata,bop
2023-07-17T11:43:30.000Z,14.75,waterdata,bop
2023-07-17T12:43:30.000Z,14.77,waterdata,bop
2023-07-17T13:43:30.000Z,14.77,waterdata,bop
2023-07-17T14:43:30.000Z,14.77,waterdata,bop
2023-07-17T15:43:30.000Z,14.77,waterdata,bop
2023-07-17T16:43:30.000Z,14.76,waterdata,bop
2023-07-17T17:43:30.000Z,14.75,waterdata,bop
2023-07-17T18:43:30.000Z,14.74,waterdata,bop
2023-07-17T19:43:30.000Z,14.73,waterdata,bop
2023-07-17T20:43:30.000Z,14.73,waterdata,bop
2023-07-17T21:43:30.000Z,14.71,waterdata,bop
2023-07-17T22:43:30.000Z,14.71,waterdata,bop
2023-07-17T23:43:30.000Z,14.7,waterdata,bop
2023-07-18T00:43:30.000Z,14.7,waterdata,bop
2023-07-18T01:43:30.000Z,14.68,waterdata,bop
2023-07-18T02:43:30.000Z,14.67,waterdata,bop
2023-07-18T03:43:30.000Z,14.68,waterdata,bop
2023-07-18T04:43:30.000Z,14.67,waterdata,bop
2023-07-18T05:43:30.000Z,14.65,waterdata,bop
2023-07-18T06:43:30.000Z,14.65,waterdata,bop
2023-07-18T07:43:30.000Z,14.65,waterdata,bop
2023-07-18T08:43:30.000Z,14.65,waterdata,bop
2023-07-18T09:43:30.000Z,14.67,waterdata,bop
2023-07-18T10:43:30.000Z,14.69,waterdata,bop
2023-07-18T11:43:30.000Z,14.7,waterdata,bop
2023-07-18T12:43:30.000Z,14.71,waterdata,bop
2023-07-18T13:43:30.000Z,14.72,waterdata,bop
2023-07-18T14:43:30.000Z,14.73,waterdata,bop
2023-07-18T15:43:30.000Z,14.64,waterdata,bop
2023-07-18T16:43:30.000Z,14.66,waterdata,bop
2023-07-18T17:43:30.000Z,14.71,waterdata,bop
2023-07-18T18:43:30.000Z,14.72,waterdata,bop
2023-07-18T19:43:30.000Z,14.73,waterdata,bop
2023-07-18T20:43:30.000Z,14.76,waterdata,bop
2023-07-18T21:43:30.000Z,14.67,waterdata,bop
2023-07-18T22:43:30.000Z,14.73,waterdata,bop
2023-07-18T23:43:30.000Z,14.73,waterdata,bop
2023-07-19T00:43:30.000Z,14.7,waterdata,bop
2023-07-19T01:43:30.000Z,14.68,waterdata,bop
2023-07-19T02:43:30.000Z,14.68,waterdata,bop
2023-07-19T03:43:30.000Z,14.65,waterdata,bop
2023-07-19T04:43:30.000Z,14.64,waterdata,bop
2023-07-19T05:43:30.000Z,14.64,waterdata,bop
2023-07-19T06:43:30.000Z,14.63,waterdata,bop
2023-07-19T07:43:30.000Z,14.64,waterdata,bop
2023-07-19T08:43:30.000Z,14.67,waterdata,bop
2023-07-19T09:43:30.000Z,14.64,waterdata,bop
2023-07-19T10:43:30.000Z,14.63,waterdata,bop
2023-07-19T11:43:30.000Z,14.67,waterdata,bop
2023-07-19T12:43:30.000Z,14.69,waterdata,bop
2023-07-19T13:43:30.000Z,14.65,waterdata,bop
2023-07-19T14:43:30.000Z,14.69,waterdata,bop
2023-07-19T15:43:30.000Z,14.67,waterdata,bop
2023-07-19T16:43:30.000Z,14.68,waterdata,bop
2023-07-19T17:43:30.000Z,14.64,waterdata,bop
2023-07-19T18:43:30.000Z,14.65,waterdata,bop
2023-07-19T19:43:30.000Z,14.65,waterdata,bop
2023-07-19T20:43:30.000Z,14.65,waterdata,bop
2023-07-19T21:43:30.000Z,14.67,waterdata,bop
2023-07-19T22:43:30.000Z,14.66,waterdata,bop
2023-07-19T23:43:30.000Z,14.62,waterdata,bop
2023-07-20T00:43:30.000Z,14.64,waterdata,bop
2023-07-20T01:43:30.000Z,14.65,waterdata,bop
2023-07-20T02:43:30.000Z,14.65,waterdata,bop
2023-07-20T03:43:30.000Z,14.63,waterdata,bop
2023-07-20T04:43:30.000Z,14.62,waterdata,bop
2023-07-20T05:43:30.000Z,14.62,waterdata,bop
2023-07-20T06:43:30.000Z,14.61,waterdata,bop
2023-07-20T07:43:30.000Z,14.6,waterdata,bop
2023-07-20T08:43:30.000Z,14.6,waterdata,bop
2023-07-20T09:43:30.000Z,14.6,waterdata,bop
2023-07-20T10:43:30.000Z,14.62,waterdata,bop
2023-07-20T11:43:30.000Z,14.64,waterdata,bop
2023-07-20T12:43:30.000Z,14.65,waterdata,bop
2023-07-22T14:30:30.000Z,14.75,waterdata,bop
2023-07-22T15:30:30.000Z,14.74,waterdata,bop
2023-07-22T16:30:30.000Z,14.73,waterdata,bop
2023-07-22T17:30:30.000Z,14.72,waterdata,bop
2023-07-22T18:30:30.000Z,14.67,waterdata,bop
2023-07-22T19:30:30.000Z,14.66,waterdata,bop
2023-07-22T20:30:30.000Z,14.59,waterdata,bop
2023-07-22T21:30:30.000Z,14.52,waterdata,bop
2023-07-22T22:30:30.000Z,14.5,waterdata,bop
2023-07-22T23:30:30.000Z,14.51,waterdata,bop
2023-07-23T00:30:30.000Z,14.49,waterdata,bop
2023-07-23T01:30:30.000Z,14.5,waterdata,bop
2023-07-23T02:30:30.000Z,14.5,waterdata,bop
2023-07-23T03:30:30.000Z,14.5,waterdata,bop
2023-07-23T04:30:30.000Z,14.5,waterdata,bop
2023-07-23T05:30:30.000Z,14.48,waterdata,bop
2023-07-23T06:30:30.000Z,14.47,waterdata,bop
2023-07-23T07:30:30.000Z,14.47,waterdata,bop
2023-07-23T08:30:30.000Z,14.5,waterdata,bop
2023-07-23T09:30:30.000Z,14.53,waterdata,bop
2023-07-23T10:30:30.000Z,14.6,waterdata,bop
2023-07-23T11:30:30.000Z,14.72,waterdata,bop
2023-07-23T12:30:30.000Z,14.82,waterdata,bop
2023-07-23T13:30:30.000Z,14.75,waterdata,bop
2023-07-23T14:30:30.000Z,14.67,waterdata,bop
2023-07-23T15:30:30.000Z,14.68,waterdata,bop
2023-07-23T16:30:30.000Z,14.65,waterdata,bop
2023-07-23T17:30:30.000Z,14.63,waterdata,bop
2023-07-23T18:30:30.000Z,14.56,waterdata,bop
2023-07-23T19:30:30.000Z,14.53,waterdata,bop
2023-07-23T20:30:30.000Z,14.5,waterdata,bop
2023-07-23T21:30:30.000Z,14.45,waterdata,bop
2023-07-23T22:30:30.000Z,14.46,waterdata,bop
2023-07-23T23:30:30.000Z,14.43,waterdata,bop
2023-07-24T00:30:30.000Z,14.41,waterdata,bop
2023-07-24T01:30:30.000Z,14.41,waterdata,bop
2023-07-24T02:30:30.000Z,14.43,waterdata,bop
2023-07-24T03:30:30.000Z,14.43,waterdata,bop
2023-07-24T04:30:30.000Z,14.45,waterdata,bop
2023-07-24T05:30:30.000Z,14.45,waterdata,bop
2023-07-24T06:30:30.000Z,14.48,waterdata,bop
2023-07-24T07:30:30.000Z,14.48,waterdata,bop
2023-07-24T08:30:30.000Z,14.49,waterdata,bop
2023-07-24T09:30:30.000Z,14.49,waterdata,bop
2023-07-24T10:30:30.000Z,14.51,waterdata,bop
2023-07-24T11:30:30.000Z,14.58,waterdata,bop
2023-07-24T12:30:30.000Z,14.59,waterdata,bop
2023-07-24T13:30:30.000Z,14.64,waterdata,bop
2023-07-24T14:30:30.000Z,14.67,waterdata,bop
2023-07-24T15:30:30.000Z,14.55,waterdata,bop
2023-07-24T16:30:30.000Z,14.57,waterdata,bop
2023-07-24T17:30:30.000Z,14.53,waterdata,bop
2023-07-24T18:30:30.000Z,14.45,waterdata,bop
2023-07-24T19:30:30.000Z,14.42,waterdata,bop
2023-07-24T20:30:30.000Z,14.39,waterdata,bop
2023-07-24T21:30:30.000Z,14.38,waterdata,bop
2023-07-24T22:30:30.000Z,14.36,waterdata,bop
2023-07-24T23:30:30.000Z,14.35,waterdata,bop
2023-07-25T00:30:30.000Z,14.35,waterdata,bop
2023-07-25T01:30:30.000Z,14.36,waterdata,bop
2023-07-25T02:30:30.000Z,14.35,waterdata,bop
2023-07-25T03:30:30.000Z,14.33,waterdata,bop
2023-07-25T04:30:30.000Z,14.33,waterdata,bop
2023-07-25T05:30:30.000Z,14.39,waterdata,bop
2023-07-25T06:30:30.000Z,14.43,waterdata,bop
2023-07-25T07:30:30.000Z,14.55,waterdata,bop
2023-07-25T08:30:30.000Z,14.57,waterdata,bop
2023-07-25T09:30:30.000Z,14.59,waterdata,bop
2023-07-25T10:30:30.000Z,14.61,waterdata,bop
2023-07-25T11:30:30.000Z,14.72,waterdata,bop
2023-07-25T12:30:30.000Z,14.82,waterdata,bop
2023-07-25T13:30:30.000Z,14.82,waterdata,bop
2023-07-25T14:30:30.000Z,14.77,waterdata,bop
2023-07-25T15:30:30.000Z,14.68,waterdata,bop
2023-07-25T16:30:30.000Z,14.68,waterdata,bop
2023-07-25T17:30:30.000Z,14.64,waterdata,bop
2023-07-25T18:30:30.000Z,14.61,waterdata,bop
2023-07-25T19:30:30.000Z,14.59,waterdata,bop
2023-07-25T20:30:30.000Z,14.57,waterdata,bop
2023-07-25T21:30:30.000Z,14.56,waterdata,bop
2023-07-25T22:30:30.000Z,14.55,waterdata,bop
2023-07-25T23:30:30.000Z,14.53,waterdata,bop
2023-07-26T00:30:30.000Z,14.53,waterdata,bop
2023-07-26T01:30:30.000Z,14.51,waterdata,bop
2023-07-26T02:30:30.000Z,14.45,waterdata,bop
2023-07-26T03:30:30.000Z,14.42,waterdata,bop
2023-07-26T04:30:30.000Z,14.39,waterdata,bop
2023-07-26T05:30:30.000Z,14.37,waterdata,bop
2023-07-26T06:30:30.000Z,14.38,waterdata,bop
2023-07-26T07:30:30.000Z,14.38,waterdata,bop
2023-07-26T08:30:30.000Z,14.38,waterdata,bop
2023-07-26T09:30:30.000Z,14.39,waterdata,bop
2023-07-26T10:30:30.000Z,14.42,waterdata,bop
2023-07-26T11:30:30.000Z,14.45,waterdata,bop
2023-07-26T12:30:30.000Z,14.48,waterdata,bop
2023-07-26T13:30:30.000Z,14.48,waterdata,bop
2023-07-26T14:30:30.000Z,14.5,waterdata,bop
2023-07-26T15:30:30.000Z,14.5,waterdata,bop
2023-07-26T16:30:30.000Z,14.49,waterdata,bop
2023-07-26T17:30:30.000Z,14.44,waterdata,bop
2023-07-26T18:30:30.000Z,14.4,waterdata,bop
2023-07-26T19:30:30.000Z,14.38,waterdata,bop
2023-07-26T20:30:30.000Z,14.45,waterdata,bop
2023-07-26T21:30:30.000Z,14.39,waterdata,bop
2023-07-26T22:30:30.000Z,14.37,waterdata,bop
2023-07-26T23:30:30.000Z,14.38,waterdata,bop
2023-07-27T00:30:30.000Z,14.41,waterdata,bop
2023-07-27T01:30:30.000Z,14.38,waterdata,bop
2023-07-27T02:30:30.000Z,14.35,waterdata,bop
2023-07-27T03:30:30.000Z,14.31,waterdata,bop
2023-07-27T04:30:30.000Z,14.26,waterdata,bop
2023-07-27T05:30:30.000Z,14.26,waterdata,bop
2023-07-27T06:30:30.000Z,14.26,waterdata,bop
2023-07-27T07:30:30.000Z,14.22,waterdata,bop
2023-07-27T08:30:30.000Z,14.22,waterdata,bop
2023-07-27T09:30:30.000Z,14.23,waterdata,bop
2023-07-27T10:30:30.000Z,14.29,waterdata,bop
2023-07-27T11:30:30.000Z,14.31,waterdata,bop
2023-07-27T12:30:30.000Z,14.41,waterdata,bop
2023-07-27T13:30:30.000Z,14.45,waterdata,bop
2023-07-27T14:30:30.000Z,14.4,waterdata,bop
2023-07-27T15:30:30.000Z,14.35,waterdata,bop
2023-07-27T16:30:30.000Z,14.28,waterdata,bop
2023-07-27T17:30:30.000Z,14.23,waterdata,bop
2023-07-27T18:30:30.000Z,14.2,waterdata,bop
2023-07-27T19:30:30.000Z,14.18,waterdata,bop
2023-07-27T20:30:30.000Z,14.19,waterdata,bop
2023-07-27T21:30:30.000Z,14.19,waterdata,bop
2023-07-27T22:30:30.000Z,14.2,waterdata,bop
2023-07-27T23:30:30.000Z,14.21,waterdata,bop
2023-07-28T00:30:30.000Z,14.19,waterdata,bop
2023-07-28T01:30:30.000Z,14.16,waterdata,bop
2023-07-28T02:30:30.000Z,14.19,waterdata,bop
2023-07-28T03:30:30.000Z,14.2,waterdata,bop
2023-07-28T04:30:30.000Z,14.2,waterdata,bop
2023-07-28T05:30:30.000Z,14.19,waterdata,bop
2023-07-28T06:30:30.000Z,14.19,waterdata,bop
2023-07-28T07:30:30.000Z,14.2,waterdata,bop
2023-07-28T08:30:30.000Z,14.19,waterdata,bop
2023-07-28T09:30:30.000Z,14.2,waterdata,bop
2023-07-28T10:30:30.000Z,14.21,waterdata,bop
2023-07-28T11:30:30.000Z,14.21,waterdata,bop
2023-07-28T12:30:30.000Z,14.22,waterdata,bop
2023-07-28T13:30:30.000Z,14.2,waterdata,bop
2023-07-28T14:30:30.000Z,14.2,waterdata,bop
2023-07-28T15:30:30.000Z,14.21,waterdata,bop
2023-07-28T16:30:30.000Z,14.19,waterdata,bop
2023-07-28T17:30:30.000Z,14.18,waterdata,bop
2023-07-28T18:30:30.000Z,14.18,waterdata,bop
2023-07-28T19:30:30.000Z,14.16,waterdata,bop
2023-07-28T20:30:30.000Z,14.16,waterdata,bop
2023-07-28T21:30:30.000Z,14.16,waterdata,bop
2023-07-28T22:30:30.000Z,14.15,waterdata,bop
2023-07-28T23:30:30.000Z,14.15,waterdata,bop
2023-07-29T00:30:30.000Z,14.15,waterdata,bop
2023-07-29T01:30:30.000Z,14.15,waterdata,bop
2023-07-29T02:30:30.000Z,14.13,waterdata,bop
2023-07-29T03:30:30.000Z,14.13,waterdata,bop
2023-07-29T04:30:30.000Z,14.11,waterdata,bop
2023-07-29T05:30:30.000Z,14.12,waterdata,bop
2023-07-29T06:30:30.000Z,14.11,waterdata,bop
2023-07-29T07:30:30.000Z,14.1,waterdata,bop
2023-07-29T08:30:30.000Z,14.12,waterdata,bop
2023-07-29T09:30:30.000Z,14.12,waterdata,bop
2023-07-29T10:30:30.000Z,14.15,waterdata,bop
2023-07-29T11:30:30.000Z,14.21,waterdata,bop
2023-07-29T12:30:30.000Z,14.23,waterdata,bop
2023-07-29T13:30:30.000Z,14.24,waterdata,bop
2023-07-29T14:30:30.000Z,14.25,waterdata,bop
2023-07-29T15:30:30.000Z,14.26,waterdata,bop
2023-07-29T16:30:30.000Z,14.24,waterdata,bop
2023-07-29T17:30:30.000Z,14.22,waterdata,bop
2023-07-29T18:30:30.000Z,14.23,waterdata,bop
2023-07-29T19:30:30.000Z,14.21,waterdata,bop
2023-07-29T20:30:30.000Z,14.17,waterdata,bop
2023-07-29T21:30:30.000Z,14.14,waterdata,bop
2023-07-29T22:30:30.000Z,14.12,waterdata,bop
2023-07-29T23:30:30.000Z,14.12,waterdata,bop
2023-07-30T00:30:30.000Z,14.11,waterdata,bop
2023-07-30T01:30:30.000Z,14.13,waterdata,bop
2023-07-30T02:30:30.000Z,14.12,waterdata,bop
2023-07-30T03:30:30.000Z,14.12,waterdata,bop
2023-07-30T04:30:30.000Z,14.12,waterdata,bop
2023-07-30T05:30:30.000Z,14.09,waterdata,bop
2023-07-30T06:30:30.000Z,14.07,waterdata,bop
2023-07-30T07:30:30.000Z,14.05,waterdata,bop
2023-07-30T08:30:30.000Z,14.06,waterdata,bop
2023-07-30T09:30:30.000Z,14.07,waterdata,bop
2023-07-30T10:30:30.000Z,14.09,waterdata,bop
2023-07-30T11:30:30.000Z,14.14,waterdata,bop
2023-07-30T12:30:30.000Z,14.24,waterdata,bop
2023-07-30T13:30:30.000Z,14.25,waterdata,bop
2023-07-30T14:30:30.000Z,14.27,waterdata,bop
2023-07-30T15:30:30.000Z,14.27,waterdata,bop
2023-07-30T16:30:30.000Z,14.22,waterdata,bop
2023-07-30T17:30:30.000Z,14.16,waterdata,bop
2023-07-30T18:30:30.000Z,14.11,waterdata,bop
2023-07-30T19:30:30.000Z,14.08,waterdata,bop
2023-07-30T20:30:30.000Z,14.06,waterdata,bop
2023-07-30T21:30:30.000Z,14.04,waterdata,bop
2023-07-30T22:30:30.000Z,14.03,waterdata,bop
2023-07-30T23:30:30.000Z,14.03,waterdata,bop
2023-07-31T00:30:30.000Z,14.04,waterdata,bop
2023-07-31T01:30:30.000Z,14.04,waterdata,bop
2023-07-31T02:30:30.000Z,14.04,waterdata,bop
2023-07-31T03:30:30.000Z,14.03,waterdata,bop
2023-07-31T04:30:30.000Z,14.03,waterdata,bop
2023-07-31T05:30:30.000Z,14.02,waterdata,bop
2023-07-31T06:30:30.000Z,14.03,waterdata,bop
2023-07-31T07:30:30.000Z,14.03,waterdata,bop
2023-07-31T08:30:30.000Z,14.04,waterdata,bop
2023-07-31T09:30:30.000Z,14.01,waterdata,bop
2023-07-31T10:30:30.000Z,14.02,waterdata,bop
2023-07-31T11:30:30.000Z,14.05,waterdata,bop
2023-07-31T12:30:30.000Z,14.16,waterdata,bop
2023-07-31T13:30:30.000Z,14.18,waterdata,bop
2023-07-31T14:30:30.000Z,14.31,waterdata,bop
2023-07-31T15:30:30.000Z,14.21,waterdata,bop
2023-07-31T16:30:30.000Z,14.21,waterdata,bop
2023-07-31T17:30:30.000Z,14.3,waterdata,bop
2023-07-31T18:30:30.000Z,14.37,waterdata,bop
2023-07-31T19:30:30.000Z,14.41,waterdata,bop
2023-07-31T20:30:30.000Z,14.42,waterdata,bop
2023-07-31T21:30:30.000Z,14.29,waterdata,bop
2023-07-31T22:30:30.000Z,14.24,waterdata,bop
2023-07-31T23:30:30.000Z,14.19,waterdata,bop
2023-08-01T00:30:30.000Z,14.19,waterdata,bop
2023-08-01T01:30:30.000Z,14.26,waterdata,bop
2023-08-01T02:30:30.000Z,14.35,waterdata,bop
2023-08-01T03:30:30.000Z,14.35,waterdata,bop
2023-08-01T04:30:30.000Z,14.32,waterdata,bop
2023-08-01T05:30:30.000Z,14.33,waterdata,bop
2023-08-01T06:30:30.000Z,14.31,waterdata,bop
2023-08-01T07:30:30.000Z,14.26,waterdata,bop
2023-08-01T08:30:30.000Z,14.22,waterdata,bop
2023-08-01T09:30:30.000Z,14.19,waterdata,bop
2023-08-01T10:30:30.000Z,14.19,waterdata,bop
2023-08-01T11:30:30.000Z,14.22,waterdata,bop
2023-08-01T12:30:30.000Z,14.2,waterdata,bop
2023-08-01T13:30:30.000Z,14.23,waterdata,bop
2023-08-01T14:30:30.000Z,14.28,waterdata,bop
2023-08-01T15:30:30.000Z,14.31,waterdata,bop
2023-08-01T16:30:30.000Z,14.32,waterdata,bop
2023-08-01T17:30:30.000Z,14.31,waterdata,bop
2023-08-01T18:30:30.000Z,14.29,waterdata,bop
2023-08-01T19:30:30.000Z,14.27,waterdata,bop
2023-08-01T20:30:30.000Z,14.25,waterdata,bop
2023-08-01T21:30:30.000Z,14.25,waterdata,bop
2023-08-01T22:30:30.000Z,14.24,waterdata,bop
2023-08-01T23:30:30.000Z,14.25,waterdata,bop
2023-08-02T00:30:30.000Z,14.21,waterdata,bop
2023-08-02T01:30:30.000Z,14.19,waterdata,bop
2023-08-02T02:30:30.000Z,14.18,waterdata,bop
2023-08-02T03:30:30.000Z,14.13,waterdata,bop
2023-08-02T04:30:30.000Z,14.1,waterdata,bop
2023-08-02T05:30:30.000Z,13.98,waterdata,bop
2023-08-02T06:30:30.000Z,13.93,waterdata,bop
2023-08-02T07:30:30.000Z,13.9,waterdata,bop
2023-08-02T08:30:30.000Z,13.92,waterdata,bop
2023-08-02T09:30:30.000Z,13.92,waterdata,bop
2023-08-02T10:30:30.000Z,13.93,waterdata,bop
2023-08-02T11:30:30.000Z,13.95,waterdata,bop
2023-08-02T12:30:30.000Z,13.94,waterdata,bop
2023-08-02T13:30:30.000Z,13.94,waterdata,bop
2023-08-02T14:30:30.000Z,13.93,waterdata,bop
2023-08-02T15:30:30.000Z,13.93,waterdata,bop
2023-08-02T16:30:30.000Z,13.96,waterdata,bop
2023-08-02T17:30:30.000Z,13.95,waterdata,bop
2023-08-02T18:30:30.000Z,13.89,waterdata,bop
2023-08-02T19:30:30.000Z,13.84,waterdata,bop
2023-08-02T20:30:30.000Z,13.83,waterdata,bop
2023-08-02T21:30:30.000Z,13.8,waterdata,bop
2023-08-02T22:30:30.000Z,13.78,waterdata,bop
2023-08-02T23:30:30.000Z,13.79,waterdata,bop
2023-08-03T00:30:30.000Z,13.85,waterdata,bop
2023-08-03T01:30:30.000Z,13.93,waterdata,bop
2023-08-03T02:30:30.000Z,14.0,waterdata,bop
2023-08-03T03:30:30.000Z,14.13,waterdata,bop
2023-08-03T04:30:30.000Z,14.21,waterdata,bop
2023-08-03T05:30:30.000Z,14.29,waterdata,bop
2023-08-03T06:30:30.000Z,14.3,waterdata,bop
2023-08-03T07:30:30.000Z,14.33,waterdata,bop
2023-08-03T08:30:30.000Z,14.33,waterdata,bop
2023-08-03T09:30:30.000Z,14.29,waterdata,bop
2023-08-03T10:30:30.000Z,14.38,waterdata,bop
2023-08-03T11:30:30.000Z,14.38,waterdata,bop
2023-08-03T12:30:30.000Z,14.4,waterdata,bop
2023-08-03T13:30:30.000Z,14.41,waterdata,bop
2023-08-03T14:30:30.000Z,14.41,waterdata,bop
2023-08-03T15:30:30.000Z,14.42,waterdata,bop
2023-08-03T16:30:30.000Z,14.42,waterdata,bop
2023-08-03T17:30:30.000Z,14.47,waterdata,bop
2023-08-03T18:30:30.000Z,14.43,waterdata,bop
2023-08-03T19:30:30.000Z,14.48,waterdata,bop
2023-08-03T20:30:30.000Z,14.47,waterdata,bop
2023-08-03T21:30:30.000Z,14.51,waterdata,bop
2023-08-03T22:30:30.000Z,14.46,waterdata,bop
2023-08-03T23:30:30.000Z,14.4,waterdata,bop
2023-08-04T00:30:30.000Z,14.34,waterdata,bop
2023-08-04T01:30:30.000Z,14.27,waterdata,bop
2023-08-04T02:30:30.000Z,14.26,waterdata,bop
2023-08-04T03:30:30.000Z,14.22,waterdata,bop
2023-08-04T04:30:30.000Z,14.2,waterdata,bop
2023-08-04T05:30:30.000Z,14.19,waterdata,bop
2023-08-04T06:30:30.000Z,14.13,waterdata,bop
2023-08-04T07:30:30.000Z,14.09,waterdata,bop
2023-08-04T08:30:30.000Z,14.01,waterdata,bop
2023-08-04T09:30:30.000Z,13.93,waterdata,bop
2023-08-04T10:30:30.000Z,13.87,waterdata,bop
2023-08-04T11:30:30.000Z,13.81,waterdata,bop
2023-08-04T12:30:30.000Z,13.77,waterdata,bop
2023-08-04T13:30:30.000Z,13.74,waterdata,bop
2023-08-04T14:30:30.000Z,13.63,waterdata,bop
2023-08-04T15:30:30.000Z,13.57,waterdata,bop
2023-08-04T16:30:30.000Z,13.51,waterdata,bop
2023-08-04T17:30:30.000Z,13.48,waterdata,bop
2023-08-04T18:30:30.000Z,13.44,waterdata,bop
2023-08-04T19:30:30.000Z,13.46,waterdata,bop
2023-08-04T20:30:30.000Z,13.49,waterdata,bop
2023-08-04T21:30:30.000Z,13.55,waterdata,bop
2023-08-04T22:30:30.000Z,13.57,waterdata,bop
2023-08-04T23:30:30.000Z,13.59,waterdata,bop
2023-08-05T00:30:30.000Z,13.59,waterdata,bop
2023-08-05T01:30:30.000Z,13.59,waterdata,bop
2023-08-05T02:30:30.000Z,13.61,waterdata,bop
2023-08-05T03:30:30.000Z,13.61,waterdata,bop
2023-08-05T04:30:30.000Z,13.62,waterdata,bop
2023-08-05T05:30:30.000Z,13.6,waterdata,bop
2023-08-05T06:30:30.000Z,13.78,waterdata,bop
2023-08-05T07:30:30.000Z,13.83,waterdata,bop
2023-08-05T08:30:30.000Z,13.8,waterdata,bop
2023-08-05T09:30:30.000Z,13.57,waterdata,bop
2023-08-05T10:30:30.000Z,13.57,waterdata,bop
2023-08-05T11:30:30.000Z,13.63,waterdata,bop
2023-08-05T12:30:30.000Z,13.77,waterdata,bop
2023-08-05T13:30:30.000Z,13.87,waterdata,bop
2023-08-05T14:30:30.000Z,13.73,waterdata,bop
2023-08-05T15:30:30.000Z,13.71,waterdata,bop
2023-08-05T16:30:30.000Z,13.67,waterdata,bop
2023-08-05T17:30:30.000Z,13.67,waterdata,bop
2023-08-05T18:30:30.000Z,13.71,waterdata,bop
2023-08-05T19:30:30.000Z,13.76,waterdata,bop
2023-08-05T20:30:30.000Z,13.79,waterdata,bop
2023-08-05T21:30:30.000Z,13.92,waterdata,bop
2023-08-05T22:30:30.000Z,14.04,waterdata,bop
2023-08-05T23:30:30.000Z,14.13,waterdata,bop
2023-08-06T00:30:30.000Z,14.23,waterdata,bop
2023-08-06T01:30:30.000Z,14.16,waterdata,bop
2023-08-06T02:30:30.000Z,14.06,waterdata,bop
2023-08-06T03:30:30.000Z,13.96,waterdata,bop
2023-08-06T04:30:30.000Z,14.05,waterdata,bop
2023-08-06T05:30:30.000Z,14.11,waterdata,bop
2023-08-06T06:30:30.000Z,14.18,waterdata,bop
2023-08-06T07:30:30.000Z,14.21,waterdata,bop
2023-08-06T08:30:30.000Z,14.24,waterdata,bop
2023-08-06T09:30:30.000Z,14.26,waterdata,bop
2023-08-06T10:30:30.000Z,14.27,waterdata,bop
2023-08-06T11:30:30.000Z,14.31,waterdata,bop
2023-08-06T12:30:30.000Z,14.36,waterdata,bop
2023-08-06T13:30:30.000Z,14.36,waterdata,bop
2023-08-06T14:30:30.000Z,14.37,waterdata,bop
2023-08-06T15:30:30.000Z,14.35,waterdata,bop
2023-08-06T16:30:30.000Z,14.33,waterdata,bop
2023-08-06T17:30:30.000Z,14.32,waterdata,bop
2023-08-06T18:30:30.000Z,14.31,waterdata,bop
2023-08-06T19:30:30.000Z,14.31,waterdata,bop
2023-08-06T20:30:30.000Z,14.32,waterdata,bop
2023-08-06T21:30:30.000Z,14.32,waterdata,bop
2023-08-06T22:30:30.000Z,14.31,waterdata,bop
2023-08-06T23:30:30.000Z,14.3,waterdata,bop
2023-08-07T00:30:30.000Z,14.26,waterdata,bop
2023-08-07T01:30:30.000Z,14.22,waterdata,bop
2023-08-07T02:30:30.000Z,14.19,waterdata,bop
2023-08-07T03:30:30.000Z,14.13,waterdata,bop
2023-08-07T04:30:30.000Z,14.09,waterdata,bop
2023-08-07T05:30:30.000Z,14.07,waterdata,bop
2023-08-07T06:30:30.000Z,14.02,waterdata,bop
2023-08-07T07:30:30.000Z,13.99,waterdata,bop
2023-08-07T08:30:30.000Z,13.95,waterdata,bop
2023-08-07T09:30:30.000Z,13.89,waterdata,bop
2023-08-07T10:30:30.000Z,13.89,waterdata,bop
2023-08-07T11:30:30.000Z,13.91,waterdata,bop
2023-08-07T12:30:30.000Z,14.12,waterdata,bop
2023-08-07T13:30:30.000Z,14.15,waterdata,bop
2023-08-07T14:30:30.000Z,14.18,waterdata,bop
2023-08-07T15:30:30.000Z,14.19,waterdata,bop
2023-08-07T16:30:30.000Z,14.2,waterdata,bop
2023-08-07T17:30:30.000Z,14.16,waterdata,bop
2023-08-07T18:30:30.000Z,14.12,waterdata,bop
2023-08-07T19:30:30.000Z,14.12,waterdata,bop
2023-08-07T20:30:30.000Z,14.1,waterdata,bop
2023-08-07T21:30:30.000Z,14.11,waterdata,bop
2023-08-07T22:30:30.000Z,14.05,waterdata,bop
2023-08-07T23:30:30.000Z,14.01,waterdata,bop
2023-08-08T00:30:30.000Z,14.01,waterdata,bop
2023-08-08T01:30:30.000Z,14.0,waterdata,bop
2023-08-08T02:30:30.000Z,13.99,waterdata,bop
2023-08-08T03:30:30.000Z,14.02,waterdata,bop
2023-08-08T04:30:30.000Z,13.99,waterdata,bop
2023-08-08T05:30:30.000Z,14.02,waterdata,bop
2023-08-08T06:30:30.000Z,14.02,waterdata,bop
2023-08-08T07:30:30.000Z,14.03,waterdata,bop
2023-08-08T08:30:30.000Z,14.04,waterdata,bop
2023-08-08T09:30:30.000Z,14.05,waterdata,bop
2023-08-08T10:30:30.000Z,14.09,waterdata,bop
