time,value,dataType,region
2024-01-04T20:59:25.000Z,19.86,waterdata,tb
2024-01-04T20:59:27.000Z,20.18,waterdata,tb
2024-01-04T21:14:25.000Z,19.9,waterdata,tb
2024-01-04T21:14:27.000Z,20.17,waterdata,tb
2024-01-04T21:29:25.000Z,19.9,waterdata,tb
2024-01-04T21:29:27.000Z,20.16,waterdata,tb
2024-01-04T21:29:37.000Z,19.78,waterdata,tb
2024-01-04T21:29:37.000Z,18.18,waterdata,tb
2024-01-04T21:44:25.000Z,19.83,waterdata,tb
2024-01-04T21:44:27.000Z,20.18,waterdata,tb
2024-01-04T21:59:25.000Z,19.83,waterdata,tb
2024-01-04T21:59:27.000Z,20.2,waterdata,tb
2024-01-04T22:14:25.000Z,19.54,waterdata,tb
2024-01-04T22:14:27.000Z,20.21,waterdata,tb
2024-01-04T22:29:25.000Z,19.54,waterdata,tb
2024-01-04T22:29:27.000Z,20.19,waterdata,tb
2024-01-04T22:29:40.000Z,19.26,waterdata,tb
2024-01-04T22:44:25.000Z,19.39,waterdata,tb
2024-01-04T22:44:27.000Z,20.17,waterdata,tb
2024-01-04T22:59:25.000Z,19.39,waterdata,tb
2024-01-04T22:59:27.000Z,20.12,waterdata,tb
2024-01-04T23:14:25.000Z,19.37,waterdata,tb
2024-01-04T23:14:27.000Z,20.11,waterdata,tb
2024-01-04T23:29:25.000Z,19.37,waterdata,tb
2024-01-04T23:29:27.000Z,20.14,waterdata,tb
2024-01-04T23:29:37.000Z,19.24,waterdata,tb
2024-01-04T23:44:25.000Z,19.42,waterdata,tb
2024-01-04T23:44:27.000Z,20.15,waterdata,tb
2024-01-04T23:59:25.000Z,19.42,waterdata,tb
2024-01-04T23:59:27.000Z,20.13,waterdata,tb
2024-01-05T00:14:25.000Z,19.18,waterdata,tb
2024-01-05T00:14:27.000Z,20.11,waterdata,tb
2024-01-05T00:29:25.000Z,19.18,waterdata,tb
2024-01-02T11:29:27.000Z,19.53,waterdata,tb
2024-01-02T11:29:37.000Z,18.84,waterdata,tb
2024-01-02T11:29:37.000Z,17.95,waterdata,tb
2024-01-02T11:44:25.000Z,18.75,waterdata,tb
2024-01-02T11:44:27.000Z,19.51,waterdata,tb
2024-01-02T11:59:25.000Z,18.75,waterdata,tb
2024-01-02T11:59:27.000Z,19.6,waterdata,tb
2024-01-02T12:14:25.000Z,18.71,waterdata,tb
2024-01-02T12:14:27.000Z,19.64,waterdata,tb
2024-01-02T12:29:25.000Z,18.71,waterdata,tb
2024-01-02T12:29:27.000Z,19.51,waterdata,tb
2024-01-02T12:29:40.000Z,18.69,waterdata,tb
2024-01-02T12:44:25.000Z,18.68,waterdata,tb
2024-01-02T12:44:27.000Z,19.49,waterdata,tb
2024-01-02T12:59:25.000Z,18.68,waterdata,tb
2024-01-02T12:59:27.000Z,19.29,waterdata,tb
2024-01-02T13:14:25.000Z,18.7,waterdata,tb
2024-01-02T13:14:27.000Z,19.16,waterdata,tb
2024-01-02T13:29:25.000Z,18.7,waterdata,tb
2024-01-02T13:29:27.000Z,19.17,waterdata,tb
2024-01-02T13:29:37.000Z,18.7,waterdata,tb
2024-01-02T13:29:37.000Z,18.44,waterdata,tb
2024-01-02T13:44:25.000Z,18.68,waterdata,tb
2024-01-02T13:44:27.000Z,19.11,waterdata,tb
2024-01-02T13:59:25.000Z,18.68,waterdata,tb
2024-01-02T13:59:27.000Z,19.07,waterdata,tb
2024-01-02T14:14:25.000Z,18.67,waterdata,tb
2024-01-02T14:14:27.000Z,19.09,waterdata,tb
2024-01-02T14:29:25.000Z,18.67,waterdata,tb
2024-01-02T14:29:27.000Z,19.09,waterdata,tb
2024-01-02T14:29:40.000Z,18.68,waterdata,tb
2024-01-02T14:44:25.000Z,18.95,waterdata,tb
2024-01-02T14:44:27.000Z,19.11,waterdata,tb
2024-01-02T14:59:25.000Z,18.95,waterdata,tb
2024-01-02T14:59:27.000Z,19.14,waterdata,tb
2024-01-02T15:14:25.000Z,18.84,waterdata,tb
2024-01-02T15:14:27.000Z,19.12,waterdata,tb
2024-01-02T15:29:25.000Z,18.84,waterdata,tb
2024-01-02T15:29:27.000Z,19.12,waterdata,tb
2024-01-02T15:44:25.000Z,18.98,waterdata,tb
2024-01-02T15:44:27.000Z,19.09,waterdata,tb
2024-01-02T15:59:25.000Z,18.98,waterdata,tb
2024-01-02T15:59:27.000Z,19.04,waterdata,tb
2024-01-02T16:14:25.000Z,18.94,waterdata,tb
2024-01-02T16:14:27.000Z,19.03,waterdata,tb
2024-01-02T16:29:25.000Z,18.94,waterdata,tb
2024-01-02T16:29:27.000Z,19.01,waterdata,tb
2024-01-02T16:44:25.000Z,18.93,waterdata,tb
2024-01-02T16:44:27.000Z,18.97,waterdata,tb
2024-01-02T16:59:25.000Z,18.93,waterdata,tb
2024-01-02T16:59:27.000Z,18.99,waterdata,tb
2024-01-02T17:14:25.000Z,19.03,waterdata,tb
2024-01-02T17:14:27.000Z,19.04,waterdata,tb
2024-01-02T17:29:25.000Z,19.03,waterdata,tb
2024-01-02T17:29:27.000Z,19.1,waterdata,tb
2024-01-02T17:29:40.000Z,19.01,waterdata,tb
2024-01-02T17:44:25.000Z,19.13,waterdata,tb
2024-01-02T17:44:27.000Z,19.13,waterdata,tb
2024-01-02T17:59:25.000Z,19.13,waterdata,tb
2024-01-02T17:59:27.000Z,19.17,waterdata,tb
2024-01-02T18:14:25.000Z,19.18,waterdata,tb
2024-01-02T18:14:27.000Z,19.19,waterdata,tb
2024-01-02T18:29:25.000Z,19.18,waterdata,tb
2024-01-02T18:29:27.000Z,19.22,waterdata,tb
2024-01-02T18:29:38.000Z,19.15,waterdata,tb
2024-01-02T18:29:38.000Z,18.77,waterdata,tb
2024-01-02T18:44:25.000Z,19.22,waterdata,tb
2024-01-02T18:44:27.000Z,19.25,waterdata,tb
2024-01-02T18:59:25.000Z,19.22,waterdata,tb
2024-01-02T18:59:27.000Z,19.22,waterdata,tb
2024-01-02T19:14:25.000Z,19.28,waterdata,tb
2024-01-02T19:14:27.000Z,19.87,waterdata,tb
2024-01-02T19:29:25.000Z,19.28,waterdata,tb
2024-01-02T19:29:27.000Z,19.94,waterdata,tb
2024-01-02T19:29:37.000Z,19.28,waterdata,tb
2024-01-02T19:29:37.000Z,18.62,waterdata,tb
2024-01-02T19:44:25.000Z,19.38,waterdata,tb
2024-01-02T19:44:27.000Z,20.09,waterdata,tb
2024-01-02T19:59:25.000Z,19.38,waterdata,tb
2024-01-02T19:59:27.000Z,20.23,waterdata,tb
2024-01-02T20:14:25.000Z,19.39,waterdata,tb
2024-01-02T20:14:27.000Z,20.17,waterdata,tb
2024-01-02T20:29:25.000Z,19.39,waterdata,tb
2024-01-02T20:29:27.000Z,20.14,waterdata,tb
2024-01-03T09:14:27.000Z,19.96,waterdata,tb
2024-01-03T09:29:25.000Z,18.97,waterdata,tb
2024-01-03T09:29:27.000Z,19.87,waterdata,tb
2024-01-03T09:29:37.000Z,18.9,waterdata,tb
2024-01-03T09:44:25.000Z,18.91,waterdata,tb
2024-01-03T09:44:27.000Z,19.97,waterdata,tb
2024-01-03T09:59:25.000Z,18.91,waterdata,tb
2024-01-03T09:59:27.000Z,20.01,waterdata,tb
2024-01-03T10:14:25.000Z,18.91,waterdata,tb
2024-01-03T10:14:27.000Z,20.06,waterdata,tb
2024-01-03T10:29:25.000Z,18.91,waterdata,tb
2024-01-03T10:29:27.000Z,20.22,waterdata,tb
2024-01-03T10:29:37.000Z,18.91,waterdata,tb
2024-01-03T10:29:37.000Z,17.77,waterdata,tb
2024-01-03T10:44:25.000Z,18.93,waterdata,tb
2024-01-03T10:44:27.000Z,20.19,waterdata,tb
2024-01-03T10:59:25.000Z,18.93,waterdata,tb
2024-01-03T10:59:27.000Z,20.28,waterdata,tb
2024-01-03T11:14:25.000Z,18.9,waterdata,tb
2024-01-03T11:14:27.000Z,20.33,waterdata,tb
2024-01-03T11:29:25.000Z,18.9,waterdata,tb
2024-01-03T11:29:27.000Z,20.45,waterdata,tb
2024-01-03T11:29:37.000Z,18.83,waterdata,tb
2024-01-03T11:29:37.000Z,18.41,waterdata,tb
2024-01-03T11:44:25.000Z,18.92,waterdata,tb
2024-01-03T11:44:27.000Z,20.28,waterdata,tb
2024-01-03T11:59:25.000Z,18.92,waterdata,tb
2024-01-03T11:59:27.000Z,20.37,waterdata,tb
2024-01-03T12:14:25.000Z,18.9,waterdata,tb
2024-01-03T12:14:27.000Z,20.43,waterdata,tb
2024-01-03T12:29:25.000Z,18.9,waterdata,tb
2024-01-03T12:29:27.000Z,20.19,waterdata,tb
2024-01-03T12:29:37.000Z,18.88,waterdata,tb
2024-01-03T12:29:37.000Z,18.48,waterdata,tb
2024-01-03T12:44:25.000Z,18.9,waterdata,tb
2024-01-03T12:44:27.000Z,20.12,waterdata,tb
2024-01-03T12:59:25.000Z,18.9,waterdata,tb
2024-01-03T12:59:27.000Z,20.04,waterdata,tb
2024-01-03T13:14:25.000Z,18.92,waterdata,tb
2024-01-03T13:14:27.000Z,20.0,waterdata,tb
2024-01-03T13:29:25.000Z,18.92,waterdata,tb
2024-01-03T13:29:27.000Z,19.92,waterdata,tb
2024-01-03T13:29:37.000Z,18.89,waterdata,tb
2024-01-03T13:29:37.000Z,18.53,waterdata,tb
2024-01-03T13:44:25.000Z,18.92,waterdata,tb
2024-01-03T13:44:27.000Z,19.85,waterdata,tb
2024-01-03T13:59:25.000Z,18.92,waterdata,tb
2024-01-03T13:59:27.000Z,19.72,waterdata,tb
2024-01-03T14:14:25.000Z,19.02,waterdata,tb
2024-01-03T14:14:27.000Z,19.7,waterdata,tb
2024-01-03T14:29:25.000Z,19.02,waterdata,tb
2024-01-03T14:29:27.000Z,19.7,waterdata,tb
2024-01-03T14:29:37.000Z,19.0,waterdata,tb
2024-01-03T14:29:37.000Z,18.6,waterdata,tb
2024-01-03T14:44:25.000Z,19.29,waterdata,tb
2024-01-03T14:44:27.000Z,19.71,waterdata,tb
2024-01-03T14:59:25.000Z,19.29,waterdata,tb
2024-01-03T14:59:27.000Z,19.69,waterdata,tb
2024-01-03T15:14:25.000Z,19.61,waterdata,tb
2024-01-03T15:14:27.000Z,19.72,waterdata,tb
2024-01-03T15:29:25.000Z,19.61,waterdata,tb
2024-01-03T15:29:27.000Z,19.78,waterdata,tb
2024-01-03T15:29:37.000Z,18.6,waterdata,tb
2024-01-03T15:44:25.000Z,19.6,waterdata,tb
2024-01-03T15:44:27.000Z,19.84,waterdata,tb
2024-01-03T15:59:25.000Z,19.6,waterdata,tb
2024-01-03T15:59:27.000Z,19.9,waterdata,tb
2024-01-03T16:14:25.000Z,19.76,waterdata,tb
2024-01-03T16:14:27.000Z,19.93,waterdata,tb
2024-01-03T16:29:25.000Z,19.76,waterdata,tb
2024-01-03T16:29:27.000Z,19.99,waterdata,tb
2024-01-03T16:29:37.000Z,19.67,waterdata,tb
2024-01-03T16:29:37.000Z,18.57,waterdata,tb
2024-01-03T16:44:25.000Z,19.92,waterdata,tb
2024-01-03T16:44:27.000Z,20.0,waterdata,tb
2024-01-03T16:59:25.000Z,19.92,waterdata,tb
2024-01-03T16:59:27.000Z,20.02,waterdata,tb
2024-01-03T17:14:25.000Z,19.84,waterdata,tb
2024-01-03T17:14:27.000Z,20.0,waterdata,tb
2024-01-03T17:29:25.000Z,19.84,waterdata,tb
2024-01-03T17:29:27.000Z,20.03,waterdata,tb
2024-01-03T17:29:40.000Z,19.73,waterdata,tb
2024-01-03T17:44:25.000Z,19.9,waterdata,tb
2024-01-03T17:44:27.000Z,20.02,waterdata,tb
2024-01-05T00:29:27.000Z,20.08,waterdata,tb
2024-01-05T00:44:25.000Z,19.0,waterdata,tb
2024-01-05T00:44:27.000Z,20.06,waterdata,tb
2024-01-05T00:59:25.000Z,19.0,waterdata,tb
2024-01-05T00:59:27.000Z,20.05,waterdata,tb
2024-01-05T01:14:25.000Z,19.05,waterdata,tb
2024-01-05T01:14:27.000Z,20.01,waterdata,tb
2024-01-05T01:29:25.000Z,19.05,waterdata,tb
2024-01-05T01:29:27.000Z,19.95,waterdata,tb
2024-01-05T01:44:25.000Z,19.13,waterdata,tb
2024-01-05T01:44:27.000Z,19.92,waterdata,tb
2024-01-05T01:59:25.000Z,19.13,waterdata,tb
2024-01-05T01:59:27.000Z,19.93,waterdata,tb
2024-01-05T02:14:25.000Z,19.17,waterdata,tb
2024-01-05T02:14:27.000Z,19.94,waterdata,tb
2024-01-05T02:29:25.000Z,19.17,waterdata,tb
2024-01-05T02:29:27.000Z,19.92,waterdata,tb
2024-01-05T02:29:37.000Z,19.16,waterdata,tb
2024-01-05T02:29:37.000Z,18.73,waterdata,tb
2024-01-05T02:44:25.000Z,19.28,waterdata,tb
2024-01-05T02:44:27.000Z,19.9,waterdata,tb
2024-01-05T02:59:25.000Z,19.28,waterdata,tb
2024-01-05T02:59:27.000Z,19.9,waterdata,tb
2024-01-05T03:14:25.000Z,19.32,waterdata,tb
2024-01-05T03:14:27.000Z,19.88,waterdata,tb
2024-01-05T03:29:25.000Z,19.32,waterdata,tb
2024-01-05T03:29:27.000Z,19.86,waterdata,tb
2024-01-05T03:44:25.000Z,19.29,waterdata,tb
2024-01-05T03:44:27.000Z,19.85,waterdata,tb
2024-01-05T03:59:25.000Z,19.29,waterdata,tb
2024-01-05T03:59:27.000Z,19.83,waterdata,tb
2024-01-05T04:14:25.000Z,19.27,waterdata,tb
2024-01-05T04:14:27.000Z,19.82,waterdata,tb
2024-01-05T04:29:25.000Z,19.27,waterdata,tb
2024-01-05T04:29:27.000Z,19.82,waterdata,tb
2024-01-05T04:29:37.000Z,19.22,waterdata,tb
2024-01-05T04:29:37.000Z,18.7,waterdata,tb
2024-01-05T04:44:25.000Z,19.32,waterdata,tb
2024-01-05T04:44:27.000Z,19.82,waterdata,tb
2024-01-05T04:59:25.000Z,19.32,waterdata,tb
2024-01-05T04:59:27.000Z,19.79,waterdata,tb
2024-01-05T05:14:25.000Z,19.4,waterdata,tb
2024-01-05T05:14:27.000Z,19.83,waterdata,tb
2024-01-05T05:29:25.000Z,19.4,waterdata,tb
2024-01-05T05:29:27.000Z,19.81,waterdata,tb
2024-01-05T05:29:37.000Z,19.35,waterdata,tb
2024-01-05T05:29:37.000Z,18.99,waterdata,tb
2024-01-05T05:44:25.000Z,19.38,waterdata,tb
2024-01-05T05:44:27.000Z,19.82,waterdata,tb
2024-01-05T05:59:25.000Z,19.38,waterdata,tb
2024-01-05T05:59:27.000Z,19.82,waterdata,tb
2024-01-05T06:14:25.000Z,19.46,waterdata,tb
2024-01-05T06:14:27.000Z,19.77,waterdata,tb
2024-01-05T06:29:25.000Z,19.46,waterdata,tb
2024-01-05T06:29:27.000Z,19.79,waterdata,tb
2024-01-05T06:29:37.000Z,19.32,waterdata,tb
2024-01-05T06:29:37.000Z,18.99,waterdata,tb
2024-01-05T06:44:25.000Z,19.36,waterdata,tb
2024-01-05T06:44:27.000Z,19.78,waterdata,tb
2024-01-05T06:59:25.000Z,19.36,waterdata,tb
2024-01-05T06:59:27.000Z,19.78,waterdata,tb
2024-01-05T07:14:25.000Z,19.47,waterdata,tb
2024-01-05T07:14:27.000Z,19.76,waterdata,tb
2024-01-05T07:29:25.000Z,19.47,waterdata,tb
2024-01-05T07:29:27.000Z,19.68,waterdata,tb
2024-01-05T07:29:37.000Z,19.39,waterdata,tb
2024-01-05T07:29:37.000Z,18.94,waterdata,tb
2024-01-05T07:44:25.000Z,19.56,waterdata,tb
2024-01-05T07:44:27.000Z,19.63,waterdata,tb
2024-01-05T07:59:25.000Z,19.56,waterdata,tb
2024-01-05T07:59:27.000Z,19.62,waterdata,tb
2024-01-05T08:14:25.000Z,19.6,waterdata,tb
2024-01-05T08:14:27.000Z,19.6,waterdata,tb
2024-01-05T08:29:25.000Z,19.6,waterdata,tb
2024-01-05T08:29:27.000Z,19.62,waterdata,tb
2024-01-05T08:29:37.000Z,19.58,waterdata,tb
2024-01-05T08:29:37.000Z,18.98,waterdata,tb
2024-01-05T08:44:25.000Z,19.61,waterdata,tb
2024-01-05T08:44:27.000Z,19.62,waterdata,tb
2024-01-05T08:59:25.000Z,19.61,waterdata,tb
2024-01-05T08:59:27.000Z,19.61,waterdata,tb
2024-01-05T09:14:25.000Z,19.42,waterdata,tb
2024-01-05T09:14:27.000Z,19.61,waterdata,tb
2024-01-05T09:29:25.000Z,19.42,waterdata,tb
2024-01-02T20:29:37.000Z,19.36,waterdata,tb
2024-01-02T20:29:37.000Z,18.53,waterdata,tb
2024-01-02T20:44:25.000Z,19.47,waterdata,tb
2024-01-02T20:44:27.000Z,20.18,waterdata,tb
2024-01-02T20:59:25.000Z,19.47,waterdata,tb
2024-01-02T20:59:27.000Z,20.19,waterdata,tb
2024-01-02T21:14:25.000Z,19.36,waterdata,tb
2024-01-02T21:14:27.000Z,20.18,waterdata,tb
2024-01-02T21:29:25.000Z,19.36,waterdata,tb
2024-01-02T21:29:27.000Z,20.19,waterdata,tb
2024-01-02T21:29:37.000Z,19.26,waterdata,tb
2024-01-02T21:29:37.000Z,17.4,waterdata,tb
2024-01-07T03:29:37.000Z,18.45,waterdata,tb
2024-01-07T03:44:25.000Z,19.8,waterdata,tb
2024-01-07T03:44:27.000Z,19.84,waterdata,tb
2024-01-07T03:59:25.000Z,19.8,waterdata,tb
2024-01-07T03:59:27.000Z,19.86,waterdata,tb
2024-01-07T04:14:25.000Z,19.77,waterdata,tb
2024-01-07T04:14:27.000Z,19.86,waterdata,tb
2024-01-07T04:29:25.000Z,19.77,waterdata,tb
2024-01-07T04:29:27.000Z,19.87,waterdata,tb
2024-01-07T04:29:37.000Z,18.6,waterdata,tb
2024-01-07T04:44:25.000Z,19.75,waterdata,tb
2024-01-07T04:44:27.000Z,19.86,waterdata,tb
2024-01-07T04:59:25.000Z,19.75,waterdata,tb
2024-01-07T04:59:27.000Z,19.87,waterdata,tb
2024-01-07T05:14:25.000Z,19.72,waterdata,tb
2024-01-07T05:14:27.000Z,19.87,waterdata,tb
2024-01-07T05:29:25.000Z,19.72,waterdata,tb
2024-01-07T05:29:27.000Z,19.87,waterdata,tb
2024-01-07T05:29:37.000Z,18.71,waterdata,tb
2024-01-07T05:44:25.000Z,19.72,waterdata,tb
2024-01-07T05:44:27.000Z,19.86,waterdata,tb
2024-01-07T05:59:25.000Z,19.72,waterdata,tb
2024-01-07T05:59:27.000Z,19.86,waterdata,tb
2024-01-07T06:14:25.000Z,19.7,waterdata,tb
2024-01-07T06:14:27.000Z,19.88,waterdata,tb
2024-01-07T06:29:25.000Z,19.7,waterdata,tb
2024-01-07T06:29:27.000Z,19.86,waterdata,tb
2024-01-07T06:29:38.000Z,19.66,waterdata,tb
2024-01-07T06:29:38.000Z,18.79,waterdata,tb
2024-01-07T06:44:25.000Z,19.69,waterdata,tb
2024-01-07T06:44:27.000Z,19.88,waterdata,tb
2024-01-07T06:59:25.000Z,19.69,waterdata,tb
2024-01-07T06:59:27.000Z,19.86,waterdata,tb
2024-01-07T07:14:25.000Z,19.69,waterdata,tb
2024-01-07T07:14:27.000Z,19.84,waterdata,tb
2024-01-07T07:29:25.000Z,19.69,waterdata,tb
2024-01-07T07:29:27.000Z,19.86,waterdata,tb
2024-01-07T07:29:37.000Z,19.66,waterdata,tb
2024-01-07T07:29:37.000Z,18.84,waterdata,tb
2024-01-07T07:44:25.000Z,19.66,waterdata,tb
2024-01-07T07:44:27.000Z,19.88,waterdata,tb
2024-01-07T07:59:25.000Z,19.66,waterdata,tb
2024-01-07T07:59:27.000Z,19.92,waterdata,tb
2024-01-07T08:14:25.000Z,19.64,waterdata,tb
2024-01-07T08:14:27.000Z,19.96,waterdata,tb
2024-01-07T08:29:25.000Z,19.64,waterdata,tb
2024-01-07T08:29:27.000Z,19.99,waterdata,tb
2024-01-07T08:29:37.000Z,18.86,waterdata,tb
2024-01-07T08:44:25.000Z,19.65,waterdata,tb
2024-01-07T08:44:27.000Z,20.05,waterdata,tb
2024-01-07T08:59:25.000Z,19.65,waterdata,tb
2024-01-07T08:59:27.000Z,20.08,waterdata,tb
2024-01-07T09:14:25.000Z,19.64,waterdata,tb
2024-01-07T09:14:27.000Z,20.12,waterdata,tb
2024-01-07T09:29:25.000Z,19.64,waterdata,tb
2024-01-07T09:29:27.000Z,20.26,waterdata,tb
2024-01-07T09:29:37.000Z,19.58,waterdata,tb
2024-01-07T09:29:37.000Z,18.57,waterdata,tb
2024-01-07T09:44:25.000Z,19.67,waterdata,tb
2024-01-07T09:44:27.000Z,20.41,waterdata,tb
2024-01-07T09:59:25.000Z,19.67,waterdata,tb
2024-01-07T09:59:27.000Z,20.41,waterdata,tb
2024-01-07T10:14:25.000Z,19.7,waterdata,tb
2024-01-07T10:14:27.000Z,20.64,waterdata,tb
2024-01-07T10:29:25.000Z,19.7,waterdata,tb
2024-01-07T10:29:27.000Z,20.59,waterdata,tb
2024-01-07T10:29:37.000Z,18.43,waterdata,tb
2024-01-07T10:44:25.000Z,19.69,waterdata,tb
2024-01-07T10:44:27.000Z,20.58,waterdata,tb
2024-01-07T10:59:25.000Z,19.69,waterdata,tb
2024-01-07T10:59:27.000Z,20.8,waterdata,tb
2024-01-07T11:14:25.000Z,19.69,waterdata,tb
2024-01-03T17:59:25.000Z,19.9,waterdata,tb
2024-01-03T17:59:27.000Z,20.02,waterdata,tb
2024-01-03T18:14:25.000Z,19.84,waterdata,tb
2024-01-03T18:14:27.000Z,20.0,waterdata,tb
2024-01-03T18:29:25.000Z,19.84,waterdata,tb
2024-01-03T18:29:27.000Z,19.98,waterdata,tb
2024-01-03T18:29:37.000Z,18.32,waterdata,tb
2024-01-03T18:44:25.000Z,19.81,waterdata,tb
2024-01-03T18:44:27.000Z,19.96,waterdata,tb
2024-01-03T18:59:25.000Z,19.81,waterdata,tb
2024-01-03T18:59:27.000Z,19.92,waterdata,tb
2024-01-03T19:14:25.000Z,19.77,waterdata,tb
2024-01-03T19:14:27.000Z,19.91,waterdata,tb
2024-01-03T19:29:25.000Z,19.77,waterdata,tb
2024-01-03T19:29:27.000Z,19.91,waterdata,tb
2024-01-03T19:29:37.000Z,19.43,waterdata,tb
2024-01-03T19:29:37.000Z,17.89,waterdata,tb
2024-01-03T19:44:25.000Z,19.85,waterdata,tb
2024-01-03T19:44:27.000Z,19.95,waterdata,tb
2024-01-03T19:59:25.000Z,19.85,waterdata,tb
2024-01-03T19:59:27.000Z,20.07,waterdata,tb
2024-01-03T20:14:25.000Z,19.79,waterdata,tb
2024-01-03T20:14:27.000Z,20.07,waterdata,tb
2024-01-03T20:29:25.000Z,19.79,waterdata,tb
2024-01-03T20:29:27.000Z,20.04,waterdata,tb
2024-01-03T20:29:40.000Z,19.76,waterdata,tb
2024-01-03T20:44:25.000Z,19.64,waterdata,tb
2024-01-03T20:44:27.000Z,20.04,waterdata,tb
2024-01-03T20:59:25.000Z,19.64,waterdata,tb
2024-01-03T20:59:27.000Z,19.99,waterdata,tb
2024-01-03T21:14:25.000Z,19.76,waterdata,tb
2024-01-03T21:14:27.000Z,19.96,waterdata,tb
2024-01-03T21:29:25.000Z,19.76,waterdata,tb
2024-01-03T21:29:27.000Z,19.98,waterdata,tb
2024-01-03T21:29:37.000Z,19.56,waterdata,tb
2024-01-03T21:29:37.000Z,17.64,waterdata,tb
2024-01-03T21:44:25.000Z,19.92,waterdata,tb
2024-01-03T21:44:27.000Z,19.96,waterdata,tb
2024-01-03T21:59:25.000Z,19.92,waterdata,tb
2024-01-03T21:59:27.000Z,20.0,waterdata,tb
2024-01-03T22:14:25.000Z,19.57,waterdata,tb
2024-01-03T22:14:27.000Z,19.99,waterdata,tb
2024-01-03T22:29:25.000Z,19.57,waterdata,tb
2024-01-03T22:29:27.000Z,19.97,waterdata,tb
2024-01-03T22:29:37.000Z,19.53,waterdata,tb
2024-01-03T22:29:37.000Z,17.53,waterdata,tb
2024-01-03T22:44:25.000Z,19.66,waterdata,tb
2024-01-03T22:44:27.000Z,19.97,waterdata,tb
2024-01-03T22:59:25.000Z,19.66,waterdata,tb
2024-01-03T22:59:27.000Z,19.96,waterdata,tb
2024-01-03T23:14:25.000Z,19.77,waterdata,tb
2024-01-03T23:14:27.000Z,19.95,waterdata,tb
2024-01-03T23:29:25.000Z,19.77,waterdata,tb
2024-01-03T23:29:27.000Z,19.94,waterdata,tb
2024-01-03T23:29:37.000Z,18.06,waterdata,tb
2024-01-03T23:44:25.000Z,19.81,waterdata,tb
2024-01-03T23:44:27.000Z,19.94,waterdata,tb
2024-01-03T23:59:25.000Z,19.81,waterdata,tb
2024-01-03T23:59:27.000Z,19.93,waterdata,tb
2024-01-04T00:14:25.000Z,19.78,waterdata,tb
2024-01-04T00:14:27.000Z,19.93,waterdata,tb
2024-01-04T00:29:25.000Z,19.78,waterdata,tb
2024-01-04T00:29:27.000Z,19.93,waterdata,tb
2024-01-04T00:29:38.000Z,18.13,waterdata,tb
2024-01-04T00:44:25.000Z,19.72,waterdata,tb
2024-01-04T00:44:27.000Z,19.93,waterdata,tb
2024-01-04T00:59:25.000Z,19.72,waterdata,tb
2024-01-04T00:59:27.000Z,19.91,waterdata,tb
2024-01-04T01:14:25.000Z,19.81,waterdata,tb
2024-01-04T01:14:27.000Z,19.91,waterdata,tb
2024-01-04T01:29:25.000Z,19.81,waterdata,tb
2024-01-04T01:29:27.000Z,19.91,waterdata,tb
2024-01-04T01:29:37.000Z,18.25,waterdata,tb
2024-01-04T01:44:25.000Z,19.82,waterdata,tb
2024-01-04T01:44:27.000Z,19.92,waterdata,tb
2024-01-04T01:59:25.000Z,19.82,waterdata,tb
2024-01-04T01:59:27.000Z,19.93,waterdata,tb
2024-01-04T02:14:25.000Z,19.61,waterdata,tb
2024-01-04T02:14:27.000Z,19.93,waterdata,tb
2024-01-04T02:29:25.000Z,19.61,waterdata,tb
2024-01-04T02:29:27.000Z,19.92,waterdata,tb
2024-01-04T02:44:25.000Z,19.71,waterdata,tb
2024-01-04T02:44:27.000Z,19.93,waterdata,tb
2024-01-04T02:59:25.000Z,19.71,waterdata,tb
2023-12-23T19:41:53.000Z,18.72,waterdata,tb
2023-12-23T19:42:06.000Z,18.65,waterdata,tb
2023-12-23T19:42:06.000Z,17.71,waterdata,tb
2023-12-23T19:45:48.000Z,20.05,waterdata,tb
2023-12-23T19:56:53.000Z,18.72,waterdata,tb
2023-12-23T20:00:48.000Z,20.03,waterdata,tb
2023-12-23T20:11:53.000Z,18.63,waterdata,tb
2023-12-23T20:15:48.000Z,20.0,waterdata,tb
2023-12-23T20:26:53.000Z,18.63,waterdata,tb
2023-12-23T20:30:48.000Z,19.99,waterdata,tb
2023-12-23T20:41:53.000Z,18.69,waterdata,tb
2023-12-23T20:42:06.000Z,17.77,waterdata,tb
2023-12-23T20:45:48.000Z,19.95,waterdata,tb
2023-12-23T20:56:53.000Z,18.69,waterdata,tb
2023-12-23T21:00:48.000Z,19.93,waterdata,tb
2023-12-23T21:11:53.000Z,18.82,waterdata,tb
2023-12-23T21:15:48.000Z,19.91,waterdata,tb
2023-12-23T21:26:53.000Z,18.82,waterdata,tb
2023-12-23T21:30:48.000Z,19.9,waterdata,tb
2023-12-23T21:41:53.000Z,18.73,waterdata,tb
2023-12-23T21:42:06.000Z,18.71,waterdata,tb
2023-12-23T21:42:06.000Z,17.75,waterdata,tb
2023-12-23T21:45:48.000Z,19.89,waterdata,tb
2023-12-23T21:56:53.000Z,18.73,waterdata,tb
2023-12-23T22:00:48.000Z,19.87,waterdata,tb
2023-12-23T22:11:53.000Z,18.8,waterdata,tb
2023-12-23T22:15:48.000Z,19.87,waterdata,tb
2023-12-23T22:26:53.000Z,18.8,waterdata,tb
2023-12-23T22:30:48.000Z,19.86,waterdata,tb
